data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/08/2023, 13:04:54;0000001;958;Pendant Tiara ;G;15;1;301;
05/08/2023, 13:04:54;0000002;658;Lft Tribute Crs Lft ;G;9;0;929;
05/08/2023, 13:04:54;0000001;580;Pendant Tiara Lft ;D;11;2;8791;
05/08/2023, 13:04:54;0000002;312;Lft Rght Tiara Pendant ;G;15;1;8483;
05/08/2023, 13:04:54;0000003;987;Pendant Force ;J;9;2;3465;
05/08/2023, 13:04:54;0000002;987;Crs Lft Lft ;B;20;0;9851;
05/08/2023, 13:04:54;0000003;845;Rght Crs ;G;5;2;7445;
05/08/2023, 13:04:54;0000001;580;Pendant Pendant Lft Tiara ;I;19;3;5129;
05/08/2023, 13:04:54;0000001;542;Rght Tribute Lft ;C;24;1;1005;
05/08/2023, 13:04:54;0000002;987;Crs Force ;C;24;3;3358;
05/08/2023, 13:04:54;0000003;582;Crs Crs ;A;22;3;482;
05/08/2023, 13:04:54;0000003;987;Crs Force Lft ;G;14;1;5674;
05/08/2023, 13:04:54;0000001;436;Force Lft Pendant Lft ;C;20;1;6433;
05/08/2023, 13:04:54;0000001;580;Force Force Tribute ;F;16;2;7164;
05/08/2023, 13:04:54;0000001;542;Tribute Crs Force ;B;9;2;1377;
05/08/2023, 13:04:54;0000002;512;Pendant Rght Tribute Tiara ;F;5;1;5997;
05/08/2023, 13:04:54;0000001;580;Force Rght ;E;23;1;5670;
05/08/2023, 13:04:54;0000003;845;Crs Pendant ;H;17;3;1590;
05/08/2023, 13:04:54;0000003;852;Tiara Rght ;F;3;3;5145;
05/08/2023, 13:04:54;0000002;542;Force Tiara Pendant Tribute ;J;19;1;8498;
05/08/2023, 13:04:54;0000001;958;Lft Rght Rght ;B;18;0;5658;
05/08/2023, 13:04:54;0000003;542;Tiara Tribute Rght Pendant ;I;5;3;1430;
05/08/2023, 13:04:54;0000002;658;Tribute Crs Force ;F;13;2;811;
05/08/2023, 13:04:54;0000001;845;Lft Pendant ;F;23;0;300;
05/08/2023, 13:04:54;0000002;958;Rght Tiara ;I;1;0;2343;
05/08/2023, 13:04:54;0000002;542;Pendant Crs Pendant Force ;J;3;1;2035;
05/08/2023, 13:04:54;0000002;897;Crs Crs Pendant ;D;8;2;1665;
05/08/2023, 13:04:54;0000003;958;Crs Crs Pendant Pendant ;H;8;0;649;
05/08/2023, 13:04:54;0000003;436;Lft Lft ;F;16;1;2808;
05/08/2023, 13:04:54;0000001;852;Pendant Crs Crs Crs ;D;3;0;4426;
05/08/2023, 13:04:54;0000003;987;Lft Crs ;K;12;0;3944;
05/08/2023, 13:04:54;0000001;845;Pendant Tiara ;H;19;1;9845;
05/08/2023, 13:04:54;0000001;987;Tiara Rght Lft ;A;21;0;1309;
05/08/2023, 13:04:54;0000002;436;Pendant Crs ;I;17;2;8016;
05/08/2023, 13:04:54;0000003;958;Crs Rght Tiara ;B;17;2;209;
05/08/2023, 13:04:54;0000002;436;Force Rght ;B;6;0;7469;
05/08/2023, 13:04:54;0000001;987;Lft Lft Force Force ;I;8;3;8997;
05/08/2023, 13:04:54;0000002;658;Tribute Pendant Force ;A;24;0;450;
05/08/2023, 13:04:54;0000001;987;Force Crs ;H;8;0;5154;
05/08/2023, 13:04:54;0000001;512;Tribute Tribute ;A;17;1;9309;
05/08/2023, 13:04:54;0000002;658;Crs Lft Rght Rght ;B;21;2;9592;
05/08/2023, 13:04:54;0000002;312;Crs Crs Crs ;C;15;0;3252;
05/08/2023, 13:04:54;0000001;845;Lft Rght ;I;19;0;2349;
05/08/2023, 13:04:54;0000003;256;Lft Rght Rght ;K;7;3;4956;
05/08/2023, 13:04:54;0000002;542;Tiara Tribute Rght Pendant ;J;24;0;9257;
05/08/2023, 13:04:54;0000001;582;Force Rght ;I;19;0;5945;
05/08/2023, 13:04:54;0000001;580;Pendant Crs ;H;8;0;5313;
05/08/2023, 13:04:54;0000001;987;Pendant Force ;C;8;2;5022;
05/08/2023, 13:04:54;0000003;582;Force Rght ;H;14;3;2787;
05/08/2023, 13:04:54;0000001;958;Pendant Crs Crs Crs ;K;9;2;7139;
05/08/2023, 13:04:54;0000002;312;Force Tribute Pendant ;E;5;3;8234;
05/08/2023, 13:04:54;0000002;852;Pendant Crs ;F;18;0;8300;
05/08/2023, 13:04:54;0000001;987;Lft Lft Force Force ;E;9;3;6170;
05/08/2023, 13:04:54;0000003;580;Tiara Tribute ;K;23;0;7974;
05/08/2023, 13:04:54;0000001;958;Crs Tribute Rght Lft ;A;9;0;8698;
05/08/2023, 13:04:54;0000003;436;Pendant Force ;I;10;3;1626;
05/08/2023, 13:04:54;0000002;958;Rght Rght ;C;3;0;6494;
05/08/2023, 13:04:54;0000002;256;Lft Pendant ;E;5;2;1363;
05/08/2023, 13:04:54;0000002;987;Pendant Crs Pendant Lft ;F;7;3;844;
05/08/2023, 13:04:54;0000002;512;Crs Tribute Rght Lft ;H;13;1;8723;
05/08/2023, 13:04:54;0000002;958;Crs Crs Pendant ;C;19;3;4045;
05/08/2023, 13:04:54;0000003;897;Pendant Tribute Crs Force ;B;15;3;4751;
05/08/2023, 13:04:54;0000001;897;Crs Tiara Rght Tiara ;B;8;1;8606;
05/08/2023, 13:04:54;0000003;580;Rght Tiara ;F;5;2;437;
05/08/2023, 13:04:54;0000001;987;Crs Lft Lft ;K;21;2;629;
05/08/2023, 13:04:54;0000001;658;Crs Tribute Lft ;G;25;0;3950;
05/08/2023, 13:04:54;0000002;958;Pendant Tiara Crs Tiara ;K;6;3;8050;
05/08/2023, 13:04:54;0000002;845;Pendant Crs ;C;21;2;3751;
05/08/2023, 13:04:54;0000003;658;Tiara Rght ;F;14;3;6911;
05/08/2023, 13:04:54;0000003;542;Tiara Tiara ;F;23;0;6923;
05/08/2023, 13:04:54;0000003;987;Pendant Crs Crs Crs ;G;22;2;810;
05/08/2023, 13:04:54;0000002;987;Lft Tribute Crs Lft ;I;19;2;4275;
05/08/2023, 13:04:54;0000001;845;Crs Pendant ;B;20;0;6062;
05/08/2023, 13:04:54;0000002;542;Pendant Lft Tiara ;E;3;1;8336;
05/08/2023, 13:04:54;0000003;512;Force Tiara Pendant ;G;3;3;8489;
05/08/2023, 13:04:54;0000001;958;Pendant Force Force ;J;9;1;3220;
05/08/2023, 13:04:54;0000003;845;Force Pendant Tribute Rght ;F;21;0;4317;
05/08/2023, 13:04:54;0000002;845;Crs Tribute Lft ;H;17;2;4658;
05/08/2023, 13:04:54;0000001;897;Crs Pendant Force Pendant ;J;20;2;2554;
05/08/2023, 13:04:54;0000002;852;Rght Crs ;E;7;3;7062;
05/08/2023, 13:04:54;0000001;312;Force Crs Force ;H;16;3;7346;
05/08/2023, 13:04:54;0000001;582;Crs Lft Lft ;B;15;3;4052;
05/08/2023, 13:04:54;0000001;582;Force Crs ;G;12;1;7970;
05/08/2023, 13:04:54;0000003;852;Tribute Crs Pendant ;K;21;3;2540;
05/08/2023, 13:04:54;0000001;958;Crs Pendant ;A;23;0;7113;
05/08/2023, 13:04:54;0000002;658;Force Tiara ;G;11;2;9881;
05/08/2023, 13:04:54;0000003;852;Pendant Lft Tiara ;H;3;0;2937;
05/08/2023, 13:04:54;0000003;845;Crs Tiara ;E;11;1;336;
05/08/2023, 13:04:54;0000001;845;Crs Crs Tribute Pendant ;D;22;2;7861;
05/08/2023, 13:04:54;0000001;852;Crs Pendant Force Pendant ;C;1;3;3457;
05/08/2023, 13:04:54;0000002;958;Pendant Tiara Lft ;B;7;2;2917;
05/08/2023, 13:04:54;0000001;256;Tiara Crs Rght ;I;22;2;927;
05/08/2023, 13:04:54;0000001;436;Tribute Crs Force ;D;11;3;1671;
05/08/2023, 13:04:54;0000003;512;Tiara Rght ;I;21;0;5689;
05/08/2023, 13:04:54;0000002;312;Pendant Tribute Rght Lft ;I;22;1;9455;
05/08/2023, 13:04:54;0000001;580;Tiara Rght ;E;7;2;6226;
05/08/2023, 13:04:54;0000002;436;Tiara Rght Lft ;J;4;2;1180;
05/08/2023, 13:04:54;0000001;580;Tiara Crs Force ;C;23;1;6068;
05/08/2023, 13:04:54;0000003;897;Rght Tiara ;B;24;2;6534;
05/08/2023, 13:04:54;0000002;582;Force Tiara Tiara Pendant ;G;3;3;5459;
05/08/2023, 13:04:54;0000003;582;Crs Pendant ;E;14;3;8611;
05/08/2023, 13:04:54;0000001;512;Tribute Rght Tiara ;I;5;3;7026;
05/08/2023, 13:04:54;0000002;845;Crs Crs Pendant ;H;2;2;3296;
05/08/2023, 13:04:54;0000002;958;Tribute Crs Rght ;E;9;3;18;
05/08/2023, 13:04:54;0000002;312;Force Pendant ;G;10;1;7606;
05/08/2023, 13:04:54;0000003;987;Crs Tiara Rght Tiara ;K;11;1;7567;
05/08/2023, 13:04:54;0000002;897;Tribute Crs Pendant ;G;14;1;9649;
05/08/2023, 13:04:54;0000001;436;Tribute Crs Pendant ;H;10;1;1962;
05/08/2023, 13:04:54;0000003;512;Crs Lft Lft ;H;15;3;1433;
05/08/2023, 13:04:54;0000003;542;Pendant Crs ;B;23;1;2309;
05/08/2023, 13:04:54;0000003;897;Lft Tiara Pendant ;D;7;3;2247;
05/08/2023, 13:04:54;0000001;852;Pendant Force ;A;23;0;7203;
05/08/2023, 13:04:54;0000001;436;Tribute Lft Crs Rght ;H;21;3;2419;
05/08/2023, 13:04:54;0000002;312;Tiara Tribute ;B;5;0;79;
05/08/2023, 13:04:54;0000001;658;Tribute Lft ;D;16;0;2698;
05/08/2023, 13:04:54;0000001;958;Force Rght ;K;10;1;4568;
05/08/2023, 13:04:54;0000002;987;Crs Force Lft ;G;12;0;7389;
05/08/2023, 13:04:54;0000003;256;Force Rght ;K;1;3;8604;
05/08/2023, 13:04:54;0000002;512;Tiara Tiara Crs Force ;H;15;3;2028;
05/08/2023, 13:04:54;0000001;512;Rght Force Tiara Tiara ;C;2;0;9751;
05/08/2023, 13:04:54;0000003;658;Pendant Crs Pendant Force ;C;10;1;1080;
05/08/2023, 13:04:54;0000003;582;Tiara Tribute ;D;25;3;8815;
05/08/2023, 13:04:54;0000002;658;Pendant Crs Crs Crs ;G;9;1;8334;
05/08/2023, 13:04:54;0000002;436;Rght Tribute ;E;17;1;4522;
05/08/2023, 13:04:54;0000003;958;Lft Rght Tiara Pendant ;H;18;0;9277;
05/08/2023, 13:04:54;0000003;845;Crs Force ;K;25;3;5108;
05/08/2023, 13:04:54;0000002;436;Pendant Tribute Rght Lft ;F;15;0;8550;
05/08/2023, 13:04:54;0000003;845;Crs Force Lft ;C;21;0;1324;
05/08/2023, 13:04:54;0000003;256;Lft Crs Force Force ;E;3;0;9317;
05/08/2023, 13:04:54;0000001;658;Force Pendant ;C;9;2;9518;
05/08/2023, 13:04:54;0000003;845;Tiara Lft Pendant ;K;18;0;1005;
05/08/2023, 13:04:54;0000001;582;Tribute Crs Force ;A;13;0;2799;
05/08/2023, 13:04:54;0000002;512;Tiara Rght Lft ;E;19;1;327;
05/08/2023, 13:04:54;0000003;542;Pendant Force Force ;A;19;1;6429;
05/08/2023, 13:04:54;0000003;987;Tribute Lft ;F;11;3;462;
05/08/2023, 13:04:54;0000001;542;Crs Crs ;H;6;1;8679;
05/08/2023, 13:04:54;0000003;582;Pendant Tiara ;G;18;3;3641;
05/08/2023, 13:04:54;0000003;987;Tiara Tiara ;A;12;1;5651;
05/08/2023, 13:04:54;0000003;658;Lft Pendant ;K;9;0;3820;
05/08/2023, 13:04:54;0000003;582;Tribute Crs Rght ;D;2;2;9089;
05/08/2023, 13:04:54;0000001;897;Force Rght ;K;15;1;7352;
05/08/2023, 13:04:54;0000001;512;Pendant Tiara ;H;16;0;6081;
05/08/2023, 13:04:54;0000002;542;Lft Tribute Pendant ;H;22;3;518;
05/08/2023, 13:04:54;0000001;436;Rght Tribute Lft ;G;19;3;2446;
05/08/2023, 13:04:54;0000003;987;Lft Tribute Force ;B;21;0;4753;
05/08/2023, 13:04:54;0000001;436;Force Tiara ;G;11;0;5808;
05/08/2023, 13:04:54;0000003;658;Crs Lft Rght Rght ;A;14;1;4254;
05/08/2023, 13:04:54;0000001;542;Crs Lft Lft ;D;7;2;6046;
05/08/2023, 13:04:54;0000002;852;Tiara Tribute Force ;B;8;3;7357;
05/08/2023, 13:04:54;0000001;256;Tiara Crs Force ;F;21;1;8583;
05/08/2023, 13:04:54;0000003;852;Force Tiara Pendant ;I;15;1;441;
05/08/2023, 13:04:54;0000001;436;Crs Crs ;E;6;1;1858;
05/08/2023, 13:04:54;0000001;845;Lft Pendant ;I;10;3;2110;
05/08/2023, 13:04:54;0000001;658;Tiara Tribute ;G;24;2;7964;
05/08/2023, 13:04:54;0000003;582;Force Pendant ;A;15;0;6021;
05/08/2023, 13:04:54;0000001;987;Crs Rght ;B;3;0;3844;
05/08/2023, 13:04:54;0000001;436;Tribute Rght Force ;E;22;2;4615;
05/08/2023, 13:04:54;0000001;987;Crs Rght Tiara ;E;13;3;347;
05/08/2023, 13:04:54;0000002;436;Pendant Force ;D;14;3;5552;
05/08/2023, 13:04:54;0000001;852;Tiara Rght Crs ;B;20;2;6361;
05/08/2023, 13:04:54;0000003;958;Crs Pendant Force Pendant ;E;10;0;64;
05/08/2023, 13:04:54;0000002;987;Pendant Force ;K;5;0;2251;
05/08/2023, 13:04:54;0000001;512;Tiara Tiara ;E;2;3;4402;
05/08/2023, 13:04:54;0000001;436;Lft Lft Lft ;E;4;2;3134;
05/08/2023, 13:04:54;0000002;987;Rght Tiara ;J;10;0;925;
05/08/2023, 13:04:54;0000003;312;Force Tribute Lft Tiara ;E;15;1;112;
05/08/2023, 13:04:54;0000001;658;Pendant Tiara Lft ;F;4;1;2655;
05/08/2023, 13:04:54;0000001;312;Tiara Pendant Rght ;I;9;2;4090;
05/08/2023, 13:04:54;0000003;512;Force Pendant ;D;19;1;515;
05/08/2023, 13:04:54;0000003;256;Pendant Tribute Crs Force ;J;9;2;5318;
05/08/2023, 13:04:54;0000003;897;Tiara Tiara ;G;11;3;4423;
05/08/2023, 13:04:54;0000003;658;Force Pendant Tribute Rght ;C;2;0;4204;
05/08/2023, 13:04:54;0000001;312;Tiara Tribute ;D;11;0;9147;
05/08/2023, 13:04:54;0000001;987;Force Tiara Pendant ;E;8;0;1399;
05/08/2023, 13:04:54;0000001;312;Pendant Tribute Rght Lft ;E;25;1;2860;
05/08/2023, 13:04:54;0000001;542;Lft Force Pendant Rght ;F;18;3;7545;
05/08/2023, 13:04:54;0000003;852;Pendant Tiara Crs Tiara ;C;16;2;4686;
05/08/2023, 13:04:54;0000003;542;Crs Tribute Rght Lft ;I;2;2;6665;
05/08/2023, 13:04:54;0000001;987;Lft Tiara Force Pendant ;I;16;1;9474;
05/08/2023, 13:04:54;0000003;512;Lft Lft ;G;17;0;4944;
05/08/2023, 13:04:54;0000001;897;Pendant Tribute Rght Lft ;A;3;3;8397;
05/08/2023, 13:04:54;0000002;958;Lft Lft ;F;23;3;2668;
05/08/2023, 13:04:54;0000001;256;Force Lft Tiara Lft ;I;13;0;1740;
05/08/2023, 13:04:54;0000002;852;Pendant Tribute Tiara ;D;18;1;2658;
05/08/2023, 13:04:54;0000001;987;Force Crs Force ;A;1;0;7820;
05/08/2023, 13:04:54;0000003;580;Tiara Lft Pendant ;G;13;0;1494;
05/08/2023, 13:04:54;0000003;958;Force Rght ;B;7;2;6836;
05/08/2023, 13:04:54;0000003;987;Pendant Tiara ;D;5;0;2455;
05/08/2023, 13:04:54;0000001;580;Rght Tribute Lft ;H;6;3;4827;
05/08/2023, 13:04:54;0000001;436;Lft Tribute Pendant ;H;16;1;5517;
05/08/2023, 13:04:54;0000002;312;Crs Rght Tiara ;A;8;3;2809;
05/08/2023, 13:04:54;0000002;312;Lft Tribute Force ;A;8;0;1197;
05/08/2023, 13:04:54;0000002;580;Rght Tribute ;I;15;1;682;
05/08/2023, 13:04:54;0000003;312;Crs Pendant ;A;11;0;769;
05/08/2023, 13:04:54;0000002;542;Tribute Lft ;F;23;1;7950;
05/08/2023, 13:04:54;0000003;897;Rght Tiara Force ;G;1;1;1992;
05/08/2023, 13:04:54;0000003;436;Force Crs ;D;5;1;4689;
05/08/2023, 13:04:54;0000002;897;Tiara Tiara ;A;16;2;8405;
05/08/2023, 13:04:54;0000003;958;Crs Rght ;K;22;0;3266;
05/08/2023, 13:04:54;0000003;512;Tribute Rght Tiara ;H;23;0;8284;
05/08/2023, 13:04:54;0000001;256;Lft Rght ;B;18;2;5177;
05/08/2023, 13:04:54;0000002;582;Crs Rght ;C;4;3;9722;
05/08/2023, 13:04:54;0000001;852;Crs Tiara Lft Crs ;H;11;2;7809;
05/08/2023, 13:04:54;0000002;582;Force Rght ;I;7;0;7194;
05/08/2023, 13:04:54;0000002;436;Pendant Crs Pendant Force ;E;5;0;5139;
05/08/2023, 13:04:54;0000001;312;Tiara Tribute Force ;C;22;3;2422;
05/08/2023, 13:04:54;0000002;580;Crs Force ;K;18;1;440;
05/08/2023, 13:04:54;0000002;512;Rght Tiara ;D;2;3;8275;
05/08/2023, 13:04:54;0000003;845;Rght Tiara ;I;10;0;1267;
05/08/2023, 13:04:54;0000002;312;Tiara Rght ;B;18;0;2718;
05/08/2023, 13:04:54;0000001;897;Force Tiara Rght ;D;20;3;348;
05/08/2023, 13:04:54;0000001;897;Force Crs Force ;F;22;1;9155;
05/08/2023, 13:04:54;0000001;542;Lft Lft ;C;18;1;739;
05/08/2023, 13:04:54;0000003;582;Lft Tiara Force Pendant ;J;24;0;7156;
05/08/2023, 13:04:54;0000003;312;Crs Tribute Rght Lft ;E;1;1;8119;
05/08/2023, 13:04:54;0000001;580;Lft Crs ;C;20;3;6450;
05/08/2023, 13:04:54;0000003;436;Force Pendant ;A;5;1;4612;
05/08/2023, 13:04:54;0000002;582;Tribute Crs Force ;H;6;2;3765;
05/08/2023, 13:04:54;0000001;312;Tiara Force Rght Lft ;A;12;2;3842;
05/08/2023, 13:04:54;0000002;582;Crs Pendant Tiara ;E;1;3;1252;
05/08/2023, 13:04:54;0000001;436;Tiara Tribute Rght Tribute ;G;10;3;1557;
05/08/2023, 13:04:54;0000001;845;Tiara Tiara ;K;22;1;5778;
05/08/2023, 13:04:54;0000003;845;Tiara Tribute ;F;7;0;8759;
05/08/2023, 13:04:54;0000001;845;Tiara Lft Pendant ;E;20;2;9097;
05/08/2023, 13:04:54;0000001;987;Pendant Lft Tiara ;J;1;1;8244;
05/08/2023, 13:04:54;0000001;897;Pendant Tribute Tiara ;I;18;2;8183;
05/08/2023, 13:04:54;0000001;512;Crs Force Lft ;F;23;1;1080;
05/08/2023, 13:04:54;0000001;987;Pendant Force ;H;11;2;1349;
05/08/2023, 13:04:54;0000003;580;Tribute Lft ;G;4;3;2754;
05/08/2023, 13:04:54;0000002;897;Force Rght ;E;5;2;7312;
05/08/2023, 13:04:54;0000002;256;Crs Pendant Tiara ;J;13;3;4474;
05/08/2023, 13:04:54;0000001;312;Lft Lft ;C;4;3;5709;
05/08/2023, 13:04:54;0000001;580;Crs Tribute Rght Lft ;D;5;0;7230;
05/08/2023, 13:04:54;0000001;852;Pendant Tribute Crs Force ;I;24;0;878;
05/08/2023, 13:04:54;0000002;958;Tiara Crs Rght ;I;5;3;469;
05/08/2023, 13:04:54;0000003;845;Pendant Tribute ;K;4;2;7860;
05/08/2023, 13:04:54;0000002;580;Pendant Tribute Crs Force ;I;3;2;6427;
05/08/2023, 13:04:54;0000001;845;Tribute Lft ;B;5;1;3498;
05/08/2023, 13:04:54;0000002;852;Tribute Lft Crs Rght ;C;22;1;230;
05/08/2023, 13:04:54;0000001;512;Tiara Crs ;H;3;2;1725;
05/08/2023, 13:04:54;0000003;580;Force Tiara Tiara Pendant ;J;15;3;5496;
05/08/2023, 13:04:54;0000003;436;Crs Crs ;B;17;3;1920;
05/08/2023, 13:04:54;0000001;897;Rght Rght ;K;19;3;2629;
05/08/2023, 13:04:54;0000001;580;Force Tribute Lft Tiara ;G;22;0;4673;
05/08/2023, 13:04:54;0000001;658;Force Tribute Lft Tiara ;C;9;0;5772;
05/08/2023, 13:04:54;0000003;958;Tribute Rght ;G;13;0;5008;
05/08/2023, 13:04:54;0000001;852;Force Rght ;E;10;2;4824;
05/08/2023, 13:04:54;0000003;542;Tiara Rght ;D;10;1;3695;
05/08/2023, 13:04:54;0000002;256;Lft Crs ;C;21;3;707;
05/08/2023, 13:04:54;0000001;897;Tiara Crs Force ;G;5;2;5599;
05/08/2023, 13:04:54;0000001;958;Rght Rght ;D;11;0;7221;
05/08/2023, 13:04:54;0000002;987;Crs Crs Crs ;J;24;3;8816;
05/08/2023, 13:04:54;0000002;436;Rght Tiara Force Tribute ;C;11;3;2890;
05/08/2023, 13:04:54;0000001;582;Crs Tribute ;J;3;1;1007;
05/08/2023, 13:04:54;0000003;256;Pendant Tribute Rght Lft ;B;4;0;1047;
05/08/2023, 13:04:54;0000001;958;Tiara Rght Lft ;A;1;3;9945;
05/08/2023, 13:04:54;0000003;897;Pendant Rght Rght Rght ;H;18;1;5470;
05/08/2023, 13:04:54;0000001;658;Pendant Tribute Tiara ;A;11;3;4272;
05/08/2023, 13:04:54;0000002;312;Pendant Crs Pendant Lft ;G;20;3;6498;
05/08/2023, 13:04:54;0000003;582;Tiara Rght Lft ;A;9;1;9996;
05/08/2023, 13:04:54;0000002;542;Crs Pendant Tiara ;A;5;0;2374;
05/08/2023, 13:04:54;0000001;845;Pendant Crs Pendant Lft ;H;22;1;6547;
05/08/2023, 13:04:54;0000002;512;Tiara Rght ;J;1;1;2922;
05/08/2023, 13:04:54;0000002;312;Tribute Rght Crs ;C;18;0;3469;
05/08/2023, 13:04:54;0000003;436;Pendant Crs ;I;6;2;4037;
05/08/2023, 13:04:54;0000001;658;Lft Lft ;C;16;1;2081;
05/08/2023, 13:04:54;0000001;582;Lft Tribute Pendant ;D;22;0;613;
05/08/2023, 13:04:54;0000002;580;Rght Tiara Force Tribute ;C;22;3;9547;
05/08/2023, 13:04:54;0000002;256;Rght Force Tiara Tiara ;C;5;1;627;
05/08/2023, 13:04:54;0000002;582;Crs Tribute ;I;23;2;812;
05/08/2023, 13:04:54;0000001;658;Lft Crs ;K;1;0;675;
05/08/2023, 13:04:54;0000002;845;Lft Tribute Pendant ;F;4;1;8920;
05/08/2023, 13:04:54;0000002;256;Crs Pendant ;A;7;0;3209;
05/08/2023, 13:04:54;0000001;312;Crs Tribute ;G;19;0;2240;
05/08/2023, 13:04:54;0000001;512;Crs Crs Pendant ;A;22;1;1249;
05/08/2023, 13:04:54;0000001;958;Tiara Crs Rght ;C;23;2;5969;
05/08/2023, 13:04:54;0000002;582;Crs Force Lft ;E;25;0;5808;
05/08/2023, 13:04:54;0000003;897;Pendant Force ;C;6;1;8778;
05/08/2023, 13:04:54;0000001;312;Lft Tiara Pendant ;G;22;0;8920;
05/08/2023, 13:04:54;0000002;852;Pendant Rght Tribute Tiara ;H;12;1;7408;
05/08/2023, 13:04:54;0000001;582;Tiara Crs ;H;10;2;6938;
05/08/2023, 13:04:54;0000001;845;Tiara Tiara ;D;15;2;5913;
05/08/2023, 13:04:54;0000002;958;Tribute Rght Tiara ;J;9;1;1174;
05/08/2023, 13:04:54;0000002;512;Tribute Rght Force ;J;7;1;191;
05/08/2023, 13:04:54;0000003;958;Force Rght Crs ;H;9;1;5174;
05/08/2023, 13:04:54;0000003;436;Pendant Force ;I;3;2;1379;
05/08/2023, 13:04:54;0000003;958;Lft Pendant ;D;14;3;937;
05/08/2023, 13:04:54;0000002;987;Lft Tribute Force ;C;9;0;1409;
05/08/2023, 13:04:54;0000002;582;Crs Pendant ;G;23;3;4740;
05/08/2023, 13:04:54;0000001;852;Force Crs Force ;H;1;2;1360;
05/08/2023, 13:04:54;0000002;512;Crs Lft Crs ;E;9;1;5183;
05/08/2023, 13:04:54;0000001;958;Pendant Tiara Crs Tiara ;J;1;1;5655;
05/08/2023, 13:04:54;0000001;658;Crs Rght Tiara ;B;19;1;7008;
05/08/2023, 13:04:54;0000003;256;Pendant Force ;E;9;2;6231;
05/08/2023, 13:04:54;0000003;256;Rght Crs ;F;25;0;6106;
05/08/2023, 13:04:54;0000001;987;Pendant Rght Tribute Tiara ;G;11;3;1954;
05/08/2023, 13:04:54;0000002;582;Rght Tiara ;J;11;1;7447;
05/08/2023, 13:04:54;0000003;582;Crs Pendant ;C;2;0;5312;
05/08/2023, 13:04:54;0000001;582;Tiara Rght Lft ;E;22;1;3619;
05/08/2023, 13:04:54;0000002;987;Pendant Crs Pendant Force ;F;13;3;4125;
05/08/2023, 13:04:54;0000001;845;Tribute Rght Crs ;I;2;3;7562;
05/08/2023, 13:04:54;0000002;958;Tiara Tribute ;E;11;0;1839;
05/08/2023, 13:04:54;0000001;852;Rght Crs ;A;3;0;9338;
05/08/2023, 13:04:54;0000001;852;Force Tiara Rght ;F;15;2;826;
05/08/2023, 13:04:54;0000002;845;Tiara Rght Crs ;F;10;1;7306;
05/08/2023, 13:04:54;0000001;958;Crs Pendant Tiara ;D;12;1;5023;
05/08/2023, 13:04:54;0000001;658;Crs Pendant Tiara ;I;4;2;7533;
05/08/2023, 13:04:54;0000002;512;Crs Crs ;F;17;1;6158;
05/08/2023, 13:04:54;0000003;897;Lft Pendant ;F;14;1;1266;
05/08/2023, 13:04:54;0000003;958;Pendant Force ;J;19;2;4070;
05/08/2023, 13:04:54;0000001;580;Force Force ;G;4;1;2917;
05/08/2023, 13:04:54;0000003;580;Tiara Pendant Rght ;J;14;3;7622;
05/08/2023, 13:04:54;0000002;897;Tiara Tribute Rght Tribute ;I;1;2;8398;
05/08/2023, 13:04:54;0000001;582;Tribute Crs ;C;17;3;4084;
05/08/2023, 13:04:54;0000001;897;Force Tiara ;E;7;1;4605;
05/08/2023, 13:04:54;0000001;512;Lft Rght Rght ;H;1;0;8239;
05/08/2023, 13:04:54;0000003;436;Pendant Force ;C;5;2;3837;
05/08/2023, 13:04:54;0000002;958;Lft Tribute Pendant ;C;25;0;2752;
05/08/2023, 13:04:54;0000001;987;Force Force ;G;19;0;8879;
05/08/2023, 13:04:54;0000002;512;Pendant Tribute Tiara ;C;9;0;1439;
05/08/2023, 13:04:54;0000001;852;Tribute Lft ;G;8;3;7249;
05/08/2023, 13:04:54;0000003;658;Tiara Rght Lft ;A;14;3;9734;
05/08/2023, 13:04:54;0000001;512;Tiara Tribute Lft ;F;19;1;8762;
05/08/2023, 13:04:54;0000003;582;Force Rght Crs ;B;1;0;1392;
05/08/2023, 13:04:54;0000002;658;Lft Crs ;F;21;3;5694;
05/08/2023, 13:04:54;0000002;542;Lft Pendant ;J;8;1;9439;
05/08/2023, 13:04:54;0000003;512;Tribute Crs Pendant ;F;3;1;7177;
05/08/2023, 13:04:54;0000003;987;Crs Force ;I;8;0;2200;
05/08/2023, 13:04:54;0000001;658;Lft Lft Lft ;C;17;1;7103;
05/08/2023, 13:04:54;0000002;436;Crs Tiara Tribute ;A;9;1;8986;
05/08/2023, 13:04:54;0000003;312;Lft Rght Rght ;A;5;0;2101;
05/08/2023, 13:04:54;0000003;958;Crs Crs Crs ;J;4;1;2229;
05/08/2023, 13:04:54;0000002;436;Crs Pendant ;H;11;3;2239;
05/08/2023, 13:04:54;0000002;845;Tiara Tribute Force ;G;2;2;2336;
05/08/2023, 13:04:54;0000001;582;Lft Rght Rght ;G;7;0;1000;
05/08/2023, 13:04:54;0000003;256;Lft Tiara Pendant ;B;21;2;1991;
05/08/2023, 13:04:54;0000001;987;Rght Rght ;D;18;1;9296;
05/08/2023, 13:04:54;0000003;512;Tribute Crs Rght ;H;10;0;3236;
05/08/2023, 13:04:54;0000001;852;Tribute Tiara Tribute ;B;9;2;745;
