data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/08/2023, 13:04:54;0000001;256;Lft Rght Tiara Pendant ;G;3;1;5603;
05/08/2023, 13:04:54;0000001;987;Crs Tiara Rght Tiara ;A;17;0;34;
05/08/2023, 13:04:54;0000002;897;Tribute Force ;J;2;2;218;
05/08/2023, 13:04:54;0000003;580;Rght Rght ;D;5;1;9126;
05/08/2023, 13:04:54;0000001;582;Force Rght ;G;15;0;3552;
05/08/2023, 13:04:54;0000002;852;Rght Force ;J;1;1;6164;
05/08/2023, 13:04:54;0000002;987;Rght Tiara Force ;F;4;3;3546;
05/08/2023, 13:04:54;0000003;512;Pendant Tiara ;G;5;3;6263;
05/08/2023, 13:04:54;0000001;436;Lft Pendant ;I;6;1;5600;
05/08/2023, 13:04:54;0000003;542;Force Crs Force ;G;24;1;6473;
05/08/2023, 13:04:54;0000001;852;Tribute Pendant Force ;F;25;1;1948;
05/08/2023, 13:04:54;0000002;845;Force Lft Pendant Lft ;F;21;1;9129;
05/08/2023, 13:04:54;0000003;845;Crs Tribute ;B;4;1;4629;
05/08/2023, 13:04:54;0000001;845;Force Rght ;B;10;0;2951;
05/08/2023, 13:04:54;0000003;312;Lft Tribute Crs Lft ;A;5;2;9933;
05/08/2023, 13:04:54;0000003;582;Rght Crs ;D;10;0;538;
05/08/2023, 13:04:54;0000003;312;Crs Tribute ;F;22;3;1532;
05/08/2023, 13:04:54;0000002;987;Force Pendant Tribute Rght ;G;9;1;9366;
05/08/2023, 13:04:54;0000002;852;Tribute Crs Pendant ;J;14;1;935;
05/08/2023, 13:04:54;0000002;958;Pendant Tribute Rght Lft ;J;20;3;4286;
05/08/2023, 13:04:54;0000002;897;Lft Tribute Force ;C;9;0;3708;
05/08/2023, 13:04:54;0000001;542;Force Rght Crs ;E;4;0;2068;
05/08/2023, 13:04:54;0000003;897;Tribute Crs Pendant ;E;22;0;3095;
05/08/2023, 13:04:54;0000001;436;Tribute Crs ;D;13;1;4612;
05/08/2023, 13:04:54;0000003;436;Force Pendant ;D;19;1;3896;
05/08/2023, 13:04:54;0000002;512;Force Tiara Pendant ;A;25;1;736;
05/08/2023, 13:04:54;0000001;582;Crs Force ;H;21;0;6939;
05/08/2023, 13:04:54;0000003;658;Pendant Pendant Lft Tiara ;A;3;3;8416;
05/08/2023, 13:04:54;0000003;436;Tiara Tiara Crs Force ;D;17;1;4270;
05/08/2023, 13:04:54;0000002;987;Lft Crs Force Force ;H;5;2;5215;
05/08/2023, 13:04:54;0000003;852;Tiara Tribute ;E;13;1;5899;
05/08/2023, 13:04:54;0000001;256;Lft Tribute Crs Lft ;J;8;1;5319;
05/08/2023, 13:04:54;0000001;987;Lft Tiara Pendant ;D;13;2;4165;
05/08/2023, 13:04:54;0000002;958;Lft Tiara Pendant ;I;11;1;9228;
05/08/2023, 13:04:54;0000003;958;Crs Lft Lft ;G;6;0;5946;
05/08/2023, 13:04:54;0000002;312;Force Pendant ;B;9;3;8693;
05/08/2023, 13:04:54;0000001;987;Tiara Tribute ;A;17;0;4038;
05/08/2023, 13:04:54;0000001;580;Pendant Tribute Tiara ;D;15;2;8659;
05/08/2023, 13:04:54;0000001;658;Crs Tribute Rght Lft ;F;13;2;3373;
05/08/2023, 13:04:54;0000002;542;Tiara Tiara Crs Force ;I;3;0;4398;
05/08/2023, 13:04:54;0000001;658;Lft Rght Rght ;G;7;2;6188;
05/08/2023, 13:04:54;0000001;542;Pendant Crs ;D;3;1;4950;
05/08/2023, 13:04:54;0000003;256;Force Tiara Pendant Tribute ;H;14;2;1449;
05/08/2023, 13:04:54;0000002;580;Force Rght ;A;2;3;6934;
05/08/2023, 13:04:54;0000003;897;Crs Rght ;B;7;3;779;
05/08/2023, 13:04:54;0000001;436;Crs Pendant Force Pendant ;F;10;1;6705;
05/08/2023, 13:04:54;0000002;312;Tiara Crs Rght ;A;18;2;5566;
05/08/2023, 13:04:54;0000003;512;Crs Pendant Tiara ;F;4;2;6239;
05/08/2023, 13:04:54;0000001;658;Crs Crs Crs ;J;10;2;570;
05/08/2023, 13:04:54;0000001;958;Tiara Tribute Lft ;D;21;0;5452;
05/08/2023, 13:04:54;0000001;852;Lft Pendant Pendant ;F;2;0;9798;
05/08/2023, 13:04:54;0000001;958;Tiara Force Crs Tiara ;I;20;2;9136;
05/08/2023, 13:04:54;0000003;852;Lft Rght ;J;4;1;9326;
05/08/2023, 13:04:54;0000003;312;Rght Crs Lft Rght ;B;1;3;9253;
05/08/2023, 13:04:54;0000002;312;Force Lft Tiara Lft ;B;24;1;5492;
05/08/2023, 13:04:54;0000003;542;Crs Force Pendant Pendant ;F;22;2;308;
05/08/2023, 13:04:54;0000003;897;Pendant Crs ;K;5;0;1400;
05/08/2023, 13:04:54;0000003;312;Force Crs Force ;J;18;1;1863;
05/08/2023, 13:04:54;0000001;845;Crs Tiara Rght Tiara ;I;14;3;10;
05/08/2023, 13:04:54;0000003;845;Crs Tiara Tribute ;D;12;3;1098;
05/08/2023, 13:04:54;0000002;897;Rght Crs ;J;4;0;5373;
05/08/2023, 13:04:54;0000002;580;Lft Tribute Force ;J;18;3;468;
05/08/2023, 13:04:54;0000003;512;Force Crs Rght ;F;8;0;493;
05/08/2023, 13:04:54;0000001;436;Force Rght ;D;13;1;8578;
05/08/2023, 13:04:54;0000003;436;Pendant Force Force ;K;20;1;1843;
05/08/2023, 13:04:54;0000001;852;Crs Rght Tiara ;G;24;1;5583;
05/08/2023, 13:04:54;0000003;312;Rght Tribute Lft ;B;17;2;7510;
05/08/2023, 13:04:54;0000002;542;Force Crs Force ;I;4;2;6741;
05/08/2023, 13:04:54;0000003;582;Lft Lft ;E;9;3;9066;
05/08/2023, 13:04:54;0000001;580;Crs Force ;B;18;2;8736;
05/08/2023, 13:04:54;0000002;312;Tiara Tribute Rght Tribute ;C;3;3;8258;
05/08/2023, 13:04:54;0000001;512;Rght Tiara ;G;3;1;1118;
05/08/2023, 13:04:54;0000002;580;Tribute Force ;B;23;2;9332;
05/08/2023, 13:04:54;0000001;987;Crs Pendant Force Pendant ;F;17;2;9650;
05/08/2023, 13:04:54;0000002;582;Lft Lft ;D;12;2;5508;
05/08/2023, 13:04:54;0000003;658;Lft Lft Lft ;G;2;3;9702;
05/08/2023, 13:04:54;0000001;256;Force Rght Crs ;J;19;1;9833;
05/08/2023, 13:04:54;0000002;582;Tiara Force Crs Tiara ;J;17;3;1827;
05/08/2023, 13:04:54;0000003;580;Force Rght ;C;15;2;9486;
05/08/2023, 13:04:54;0000001;312;Tiara Pendant Tiara Force ;E;6;1;8765;
05/08/2023, 13:04:54;0000003;436;Tribute Rght Tiara ;K;5;3;1273;
05/08/2023, 13:04:54;0000003;312;Pendant Crs Pendant Lft ;D;20;3;3205;
05/08/2023, 13:04:54;0000003;256;Lft Lft Force Force ;F;15;3;32;
05/08/2023, 13:04:54;0000003;582;Tribute Lft Tribute ;E;16;0;1324;
05/08/2023, 13:04:54;0000001;512;Tribute Lft ;F;11;0;1045;
05/08/2023, 13:04:54;0000003;987;Crs Lft Crs ;E;7;2;8514;
05/08/2023, 13:04:54;0000003;852;Tribute Rght Tiara ;D;6;1;5715;
05/08/2023, 13:04:54;0000003;987;Tiara Tribute ;H;23;2;1842;
05/08/2023, 13:04:54;0000003;580;Crs Pendant ;K;18;3;9083;
05/08/2023, 13:04:54;0000002;436;Lft Crs ;H;22;0;9648;
05/08/2023, 13:04:54;0000002;582;Lft Pendant ;K;15;2;8782;
05/08/2023, 13:04:54;0000003;845;Lft Force Pendant Rght ;F;24;0;3790;
05/08/2023, 13:04:54;0000001;958;Tiara Pendant Rght ;I;1;3;366;
05/08/2023, 13:04:54;0000002;542;Lft Crs ;I;23;0;9361;
05/08/2023, 13:04:54;0000002;542;Crs Rght ;I;22;2;4385;
05/08/2023, 13:04:54;0000001;897;Rght Force Tiara Tiara ;A;10;2;9865;
05/08/2023, 13:04:54;0000001;958;Tiara Rght ;F;10;3;4313;
05/08/2023, 13:04:54;0000003;845;Crs Force Lft ;F;3;2;472;
05/08/2023, 13:04:54;0000001;436;Pendant Force ;A;20;2;1504;
05/08/2023, 13:04:54;0000003;312;Tiara Rght Lft ;E;13;1;534;
05/08/2023, 13:04:54;0000003;582;Rght Rght ;I;19;0;6268;
05/08/2023, 13:04:54;0000003;852;Lft Rght Rght ;F;12;2;3696;
05/08/2023, 13:04:54;0000003;658;Rght Crs ;H;25;3;3419;
05/08/2023, 13:04:54;0000003;312;Pendant Tribute Tiara ;G;18;0;6758;
05/08/2023, 13:04:54;0000003;845;Tribute Tiara Tribute ;D;9;3;8723;
05/08/2023, 13:04:54;0000001;256;Force Tribute Lft Tiara ;G;7;0;5605;
05/08/2023, 13:04:54;0000001;852;Force Crs Rght ;C;14;3;4055;
05/08/2023, 13:04:54;0000002;852;Force Lft Tiara Lft ;K;4;0;6411;
05/08/2023, 13:04:54;0000001;580;Pendant Rght Tribute ;B;4;2;2748;
05/08/2023, 13:04:54;0000001;658;Force Pendant ;F;1;3;4037;
05/08/2023, 13:04:54;0000003;312;Tiara Crs ;J;24;0;9944;
05/08/2023, 13:04:54;0000001;987;Tiara Tribute Force ;D;24;2;5133;
05/08/2023, 13:04:54;0000003;580;Lft Rght ;I;10;1;1075;
05/08/2023, 13:04:54;0000001;312;Crs Force Pendant Pendant ;A;24;1;4399;
05/08/2023, 13:04:54;0000003;312;Force Lft Rght Rght ;E;18;1;3919;
05/08/2023, 13:04:54;0000002;852;Tiara Rght ;F;20;0;2786;
05/08/2023, 13:04:54;0000001;256;Rght Force Tiara Tiara ;C;11;0;1610;
05/08/2023, 13:04:54;0000001;958;Tiara Rght Lft ;A;7;2;485;
05/08/2023, 13:04:54;0000003;256;Rght Tiara Force Tribute ;E;7;2;47;
05/08/2023, 13:04:54;0000001;312;Crs Tribute ;F;18;3;4048;
05/08/2023, 13:04:54;0000003;958;Pendant Rght Crs ;H;11;0;7640;
05/08/2023, 13:04:54;0000001;312;Tiara Tribute ;A;9;1;3863;
05/08/2023, 13:04:54;0000003;256;Crs Tribute ;D;13;3;2427;
05/08/2023, 13:04:54;0000001;436;Tribute Lft ;B;5;1;4703;
05/08/2023, 13:04:54;0000002;580;Force Rght ;G;20;0;9516;
05/08/2023, 13:04:54;0000003;582;Force Rght ;K;8;2;9152;
05/08/2023, 13:04:54;0000002;897;Rght Force Tiara Tiara ;A;23;2;9754;
05/08/2023, 13:04:54;0000003;897;Crs Pendant ;K;14;3;604;
05/08/2023, 13:04:54;0000001;256;Crs Lft Lft ;E;22;3;1940;
05/08/2023, 13:04:54;0000003;580;Crs Lft Crs ;J;7;3;7577;
05/08/2023, 13:04:54;0000001;580;Rght Tiara ;I;19;1;3316;
05/08/2023, 13:04:54;0000002;987;Pendant Crs ;C;24;2;3814;
05/08/2023, 13:04:54;0000002;582;Pendant Tiara ;I;19;2;9199;
05/08/2023, 13:04:54;0000001;512;Crs Tiara Lft Crs ;K;21;1;1111;
05/08/2023, 13:04:54;0000001;852;Tribute Crs Rght ;B;17;1;4717;
05/08/2023, 13:04:54;0000002;312;Pendant Rght Tribute Tiara ;B;21;2;1939;
05/08/2023, 13:04:54;0000003;897;Crs Lft Crs ;H;9;0;8463;
05/08/2023, 13:04:54;0000001;312;Crs Crs Pendant ;E;21;2;8599;
05/08/2023, 13:04:54;0000002;542;Lft Tiara Force Pendant ;J;10;3;2178;
05/08/2023, 13:04:54;0000003;312;Force Tiara Pendant Tribute ;B;5;2;4739;
05/08/2023, 13:04:54;0000002;845;Lft Lft Force Force ;H;5;1;5103;
05/08/2023, 13:04:54;0000001;897;Rght Crs ;F;3;2;1342;
05/08/2023, 13:04:54;0000003;312;Tribute Lft Crs Rght ;H;20;0;6761;
05/08/2023, 13:04:54;0000002;542;Tribute Crs Pendant ;D;6;1;1966;
05/08/2023, 13:04:54;0000003;512;Tribute Lft ;J;13;1;2080;
05/08/2023, 13:04:54;0000001;512;Pendant Tiara ;B;13;2;4883;
05/08/2023, 13:04:54;0000003;512;Crs Rght Tiara ;B;4;2;1081;
05/08/2023, 13:04:54;0000003;987;Crs Crs ;I;15;2;2899;
05/08/2023, 13:04:54;0000001;542;Pendant Rght Rght Rght ;H;20;3;2232;
05/08/2023, 13:04:54;0000001;312;Lft Lft ;C;15;0;4713;
05/08/2023, 13:04:54;0000001;852;Lft Tribute Pendant ;K;11;2;9616;
05/08/2023, 13:04:54;0000003;580;Tribute Force Rght Tiara ;D;17;1;8273;
05/08/2023, 13:04:54;0000003;436;Lft Force Pendant Rght ;C;15;3;9525;
05/08/2023, 13:04:54;0000001;958;Crs Force ;J;22;1;3296;
05/08/2023, 13:04:54;0000003;512;Force Crs Rght ;K;6;1;8226;
05/08/2023, 13:04:54;0000001;580;Lft Rght Tiara Pendant ;H;6;0;5010;
05/08/2023, 13:04:54;0000002;312;Crs Pendant Lft Crs ;A;1;1;2768;
05/08/2023, 13:04:54;0000002;845;Force Lft Tribute Tiara ;C;15;3;2045;
05/08/2023, 13:04:54;0000003;897;Crs Pendant Tiara ;B;13;0;2098;
05/08/2023, 13:04:54;0000002;580;Force Pendant Tribute Rght ;F;13;0;2804;
05/08/2023, 13:04:54;0000001;256;Crs Lft Rght Rght ;A;12;2;7979;
05/08/2023, 13:04:54;0000002;580;Rght Crs Lft Rght ;I;16;0;1773;
05/08/2023, 13:04:54;0000002;542;Force Pendant ;C;9;3;1579;
05/08/2023, 13:04:54;0000002;958;Tiara Force Rght Lft ;C;8;1;7367;
05/08/2023, 13:04:54;0000002;312;Tribute Rght Crs Crs ;F;14;2;9355;
05/08/2023, 13:04:54;0000001;987;Force Tribute Pendant ;H;5;2;3153;
05/08/2023, 13:04:54;0000002;852;Tribute Crs Rght ;D;23;3;4625;
05/08/2023, 13:04:54;0000002;256;Crs Pendant ;G;10;2;6205;
05/08/2023, 13:04:54;0000001;256;Rght Tribute Lft ;H;12;1;3959;
05/08/2023, 13:04:54;0000002;512;Lft Pendant ;I;2;2;4157;
05/08/2023, 13:04:54;0000003;897;Pendant Lft Tiara ;E;22;0;9827;
05/08/2023, 13:04:54;0000001;658;Crs Crs ;D;22;2;2273;
05/08/2023, 13:04:54;0000002;436;Rght Crs ;G;9;3;1631;
05/08/2023, 13:04:54;0000001;845;Force Crs Force ;G;10;3;7294;
05/08/2023, 13:04:54;0000001;512;Tiara Rght ;B;11;1;9357;
05/08/2023, 13:04:54;0000002;582;Lft Tribute Force ;I;13;3;3176;
05/08/2023, 13:04:54;0000001;580;Force Pendant ;J;10;2;4268;
05/08/2023, 13:04:54;0000003;658;Force Lft Pendant Lft ;G;1;3;8391;
05/08/2023, 13:04:54;0000003;256;Lft Lft Force Force ;I;25;1;8712;
05/08/2023, 13:04:54;0000001;580;Force Crs Rght ;B;24;1;4321;
05/08/2023, 13:04:54;0000001;658;Tribute Force ;E;14;2;2390;
05/08/2023, 13:04:54;0000002;582;Tribute Lft Crs Rght ;B;9;2;5729;
05/08/2023, 13:04:54;0000001;582;Tribute Tribute ;E;14;2;8305;
05/08/2023, 13:04:54;0000001;542;Crs Lft Lft ;H;20;0;4754;
05/08/2023, 13:04:54;0000002;542;Tiara Rght ;K;7;2;3505;
05/08/2023, 13:04:54;0000002;512;Lft Lft Lft ;F;23;1;5829;
05/08/2023, 13:04:54;0000002;658;Crs Pendant Tiara Rght ;E;9;1;7536;
05/08/2023, 13:04:54;0000002;542;Lft Rght ;F;12;3;6990;
05/08/2023, 13:04:54;0000003;582;Pendant Rght Crs ;B;25;0;4119;
05/08/2023, 13:04:54;0000001;897;Pendant Crs Crs Crs ;E;16;1;8064;
05/08/2023, 13:04:54;0000003;312;Crs Tiara Tribute ;F;3;3;3240;
05/08/2023, 13:04:54;0000002;580;Tiara Crs ;B;9;3;153;
05/08/2023, 13:04:54;0000003;582;Crs Crs Crs ;C;3;1;3904;
05/08/2023, 13:04:54;0000001;436;Tribute Pendant Force ;C;22;2;5500;
05/08/2023, 13:04:54;0000003;512;Force Lft Tribute Tiara ;K;6;0;294;
05/08/2023, 13:04:54;0000002;897;Pendant Pendant Lft Tiara ;G;6;1;581;
05/08/2023, 13:04:54;0000002;845;Force Tiara Tiara Pendant ;B;2;0;5602;
05/08/2023, 13:04:54;0000003;542;Force Lft Rght Rght ;K;7;1;8620;
05/08/2023, 13:04:54;0000002;845;Tribute Rght Tiara ;C;16;2;6421;
05/08/2023, 13:04:54;0000002;582;Lft Pendant Pendant ;A;21;1;7076;
05/08/2023, 13:04:54;0000003;958;Force Tribute Pendant ;C;13;1;1418;
05/08/2023, 13:04:54;0000001;845;Rght Force Tiara Tiara ;H;19;3;2330;
05/08/2023, 13:04:54;0000001;852;Pendant Tiara Crs Tiara ;K;4;3;4519;
05/08/2023, 13:04:54;0000001;312;Tiara Crs ;F;5;1;4301;
05/08/2023, 13:04:54;0000003;512;Tiara Force Rght Lft ;I;23;0;1790;
05/08/2023, 13:04:54;0000003;897;Pendant Crs Pendant Lft ;F;2;0;1035;
05/08/2023, 13:04:54;0000003;658;Tribute Rght Crs Crs ;A;2;0;2388;
05/08/2023, 13:04:54;0000001;852;Force Rght ;D;20;1;2265;
05/08/2023, 13:04:54;0000003;987;Crs Rght Tiara ;G;25;3;2783;
05/08/2023, 13:04:54;0000003;256;Crs Force ;B;23;0;6592;
05/08/2023, 13:04:54;0000003;512;Tiara Crs Rght ;C;24;3;1790;
05/08/2023, 13:04:54;0000001;580;Crs Tiara ;H;11;0;7697;
05/08/2023, 13:04:54;0000001;256;Crs Pendant Lft Crs ;G;8;3;5488;
05/08/2023, 13:04:54;0000002;958;Tribute Crs Pendant ;J;5;3;5565;
05/08/2023, 13:04:54;0000002;312;Lft Rght Rght ;F;8;0;6856;
05/08/2023, 13:04:54;0000003;897;Tribute Tiara Tribute ;K;18;3;1011;
05/08/2023, 13:04:54;0000003;658;Tribute Force ;F;8;1;5247;
05/08/2023, 13:04:54;0000001;897;Tribute Pendant Force ;D;3;0;8348;
05/08/2023, 13:04:54;0000001;542;Crs Crs Pendant ;K;16;0;5144;
05/08/2023, 13:04:54;0000001;312;Lft Crs ;D;25;1;3922;
05/08/2023, 13:04:54;0000001;845;Tiara Tribute Rght Pendant ;F;15;0;1487;
05/08/2023, 13:04:54;0000001;658;Pendant Rght Tribute Tiara ;A;23;2;7966;
05/08/2023, 13:04:54;0000002;987;Tiara Crs Rght ;D;17;0;8858;
05/08/2023, 13:04:54;0000002;580;Force Crs Force ;H;11;0;1912;
05/08/2023, 13:04:54;0000003;256;Force Tiara Pendant Tribute ;E;20;1;8158;
05/08/2023, 13:04:54;0000001;987;Tiara Tiara ;B;14;3;7999;
05/08/2023, 13:04:54;0000002;958;Tribute Force Rght Tiara ;F;15;2;6064;
05/08/2023, 13:04:54;0000002;312;Crs Tribute Lft ;A;25;0;2677;
05/08/2023, 13:04:54;0000003;312;Crs Pendant Tiara ;K;6;3;5818;
05/08/2023, 13:04:54;0000002;312;Lft Tribute Pendant ;B;14;0;6587;
05/08/2023, 13:04:54;0000002;897;Pendant Tribute Rght Lft ;H;3;0;5912;
05/08/2023, 13:04:54;0000001;512;Crs Crs ;J;22;2;682;
05/08/2023, 13:04:54;0000001;845;Lft Pendant ;I;6;3;669;
05/08/2023, 13:04:54;0000002;852;Force Crs Force ;D;7;0;1950;
05/08/2023, 13:04:54;0000003;582;Crs Tribute Rght Lft ;K;10;3;6694;
05/08/2023, 13:04:54;0000001;897;Tribute Crs Rght ;F;18;3;2983;
05/08/2023, 13:04:54;0000001;582;Lft Tiara Force Pendant ;F;1;2;6002;
05/08/2023, 13:04:54;0000003;582;Tiara Crs Force ;J;5;3;6346;
05/08/2023, 13:04:54;0000002;580;Force Lft Tribute Tiara ;F;19;1;1807;
05/08/2023, 13:04:54;0000001;312;Pendant Force ;I;2;0;1774;
05/08/2023, 13:04:54;0000002;512;Tribute Crs ;D;16;3;6686;
05/08/2023, 13:04:54;0000002;958;Tribute Force ;A;2;3;4537;
05/08/2023, 13:04:54;0000001;958;Pendant Tribute ;A;9;2;7095;
05/08/2023, 13:04:54;0000001;845;Force Tiara Pendant Tribute ;A;24;1;5214;
05/08/2023, 13:04:54;0000002;436;Crs Crs Pendant ;H;18;3;9425;
05/08/2023, 13:04:54;0000002;987;Tribute Crs Pendant ;C;11;3;6917;
05/08/2023, 13:04:54;0000002;512;Pendant Rght Crs ;E;25;3;4786;
05/08/2023, 13:04:54;0000002;256;Pendant Rght Tribute Tiara ;G;8;3;4225;
05/08/2023, 13:04:54;0000003;542;Tribute Crs Force ;H;12;3;3323;
05/08/2023, 13:04:54;0000002;512;Pendant Tiara Crs Tiara ;D;12;3;9670;
05/08/2023, 13:04:54;0000001;312;Pendant Force ;C;22;2;9127;
05/08/2023, 13:04:54;0000001;542;Force Rght ;H;12;1;7226;
05/08/2023, 13:04:54;0000001;580;Lft Pendant ;D;4;3;9792;
05/08/2023, 13:04:54;0000002;542;Force Pendant ;B;11;2;4023;
05/08/2023, 13:04:54;0000001;542;Tribute Force ;H;10;0;9113;
05/08/2023, 13:04:54;0000003;256;Tiara Crs ;G;23;3;9898;
05/08/2023, 13:04:54;0000002;845;Tiara Rght Lft ;I;4;0;2566;
05/08/2023, 13:04:54;0000001;542;Pendant Force ;A;8;1;1080;
05/08/2023, 13:04:54;0000001;436;Tribute Lft Tribute ;I;3;1;3504;
05/08/2023, 13:04:54;0000002;256;Pendant Tribute Rght Lft ;J;19;1;8873;
05/08/2023, 13:04:54;0000001;256;Pendant Tiara ;G;9;3;9257;
05/08/2023, 13:04:54;0000003;512;Crs Tiara Lft Crs ;D;12;3;686;
05/08/2023, 13:04:54;0000001;312;Tribute Crs Force ;K;25;2;7789;
05/08/2023, 13:04:54;0000002;312;Tiara Force Rght Lft ;J;7;1;4424;
05/08/2023, 13:04:54;0000001;512;Rght Tiara ;B;13;3;4947;
05/08/2023, 13:04:54;0000003;845;Crs Crs ;G;5;2;41;
05/08/2023, 13:04:54;0000002;542;Pendant Crs ;E;6;0;8245;
05/08/2023, 13:04:54;0000001;845;Force Crs ;A;17;1;2787;
05/08/2023, 13:04:54;0000002;580;Tiara Tribute Force ;D;6;0;4585;
05/08/2023, 13:04:54;0000002;436;Tiara Tribute Rght Pendant ;C;15;2;8606;
05/08/2023, 13:04:54;0000003;312;Lft Rght ;H;21;2;7840;
05/08/2023, 13:04:54;0000003;256;Pendant Pendant Lft Tiara ;I;19;3;8794;
05/08/2023, 13:04:54;0000001;512;Crs Force ;D;8;1;4611;
05/08/2023, 13:04:54;0000001;580;Force Rght ;J;15;0;5773;
05/08/2023, 13:04:54;0000002;312;Pendant Rght Tribute Tiara ;G;12;0;1581;
05/08/2023, 13:04:54;0000001;580;Pendant Tiara Lft ;E;16;0;5916;
05/08/2023, 13:04:54;0000002;512;Lft Crs ;J;24;0;127;
05/08/2023, 13:04:54;0000001;542;Lft Tribute Pendant ;K;4;0;1759;
05/08/2023, 13:04:54;0000002;580;Force Pendant ;H;25;3;7140;
05/08/2023, 13:04:54;0000003;845;Rght Tribute ;D;9;3;3587;
05/08/2023, 13:04:54;0000001;845;Lft Rght Tiara Pendant ;G;20;0;2603;
05/08/2023, 13:04:54;0000001;852;Tribute Force ;G;16;2;6888;
05/08/2023, 13:04:54;0000002;512;Force Tribute Lft Tiara ;I;4;1;5345;
05/08/2023, 13:04:54;0000001;312;Lft Lft ;E;15;2;4802;
05/08/2023, 13:04:54;0000001;436;Force Rght ;E;3;1;3942;
05/08/2023, 13:04:54;0000002;256;Tiara Rght ;K;2;0;4309;
05/08/2023, 13:04:54;0000003;436;Lft Lft Force Force ;B;23;1;7281;
05/08/2023, 13:04:54;0000002;436;Pendant Rght Tribute ;J;6;3;8539;
05/08/2023, 13:04:54;0000003;582;Lft Rght Rght ;J;11;3;6059;
05/08/2023, 13:04:54;0000002;580;Pendant Crs Crs Crs ;F;4;0;1484;
05/08/2023, 13:04:54;0000003;582;Rght Tribute Lft ;K;23;2;6398;
05/08/2023, 13:04:54;0000001;542;Tribute Rght Force ;G;19;2;6803;
05/08/2023, 13:04:54;0000002;512;Tribute Rght Force ;J;15;1;473;
05/08/2023, 13:04:54;0000002;256;Crs Pendant ;A;21;3;2484;
05/08/2023, 13:04:54;0000003;897;Force Pendant ;J;3;1;4308;
05/08/2023, 13:04:54;0000003;436;Tiara Tiara Force ;D;20;3;2872;
05/08/2023, 13:04:54;0000003;582;Tribute Lft Tribute ;H;5;0;8193;
05/08/2023, 13:04:54;0000002;987;Tiara Pendant Tiara Force ;K;8;0;9351;
05/08/2023, 13:04:54;0000003;897;Force Tiara Rght ;A;8;2;2097;
05/08/2023, 13:04:54;0000001;436;Crs Tribute ;C;23;1;1896;
05/08/2023, 13:04:54;0000002;845;Lft Crs ;J;14;0;8574;
05/08/2023, 13:04:54;0000003;580;Tribute Lft ;H;8;0;6178;
05/08/2023, 13:04:54;0000001;897;Tiara Tribute Rght Tribute ;D;6;0;6093;
05/08/2023, 13:04:54;0000001;958;Force Pendant ;C;6;2;8831;
05/08/2023, 13:04:54;0000001;436;Tribute Rght Tiara ;D;20;3;2628;
05/08/2023, 13:04:54;0000003;658;Pendant Tiara ;G;24;0;6057;
05/08/2023, 13:04:54;0000001;987;Tribute Lft Tribute ;H;18;1;4322;
05/08/2023, 13:04:54;0000002;512;Crs Force ;G;18;3;2287;
05/08/2023, 13:04:54;0000001;312;Force Rght ;C;7;0;5723;
05/08/2023, 13:04:54;0000002;987;Tribute Rght Force ;C;18;0;1162;
05/08/2023, 13:04:54;0000003;852;Force Force Tribute ;J;19;3;4665;
05/08/2023, 13:04:54;0000003;436;Tiara Tiara Force ;D;15;2;4005;
05/08/2023, 13:04:54;0000001;512;Lft Tiara Pendant ;I;5;2;2125;
05/08/2023, 13:04:54;0000003;582;Pendant Crs Pendant Force ;K;10;0;8918;
05/08/2023, 13:04:54;0000002;658;Tiara Rght Lft ;E;24;3;336;
05/08/2023, 13:04:54;0000001;542;Crs Lft Crs ;D;4;3;5178;
05/08/2023, 13:04:54;0000001;987;Tiara Lft Pendant ;A;18;3;6425;
05/08/2023, 13:04:54;0000003;845;Force Tribute Lft Tiara ;J;22;2;5598;
05/08/2023, 13:04:54;0000002;436;Pendant Tribute Tiara ;E;7;0;9432;
05/08/2023, 13:04:54;0000001;845;Tiara Rght Lft ;J;9;1;7536;
05/08/2023, 13:04:54;0000002;845;Lft Crs Force Force ;K;24;1;458;
05/08/2023, 13:04:54;0000001;958;Force Tiara Tiara Pendant ;D;3;2;524;
05/08/2023, 13:04:54;0000002;958;Crs Lft Crs ;J;6;3;8371;
05/08/2023, 13:04:54;0000002;582;Crs Tiara ;H;2;1;5210;
05/08/2023, 13:04:54;0000003;958;Lft Rght Rght ;F;25;2;8431;
05/08/2023, 13:04:54;0000001;580;Tiara Tribute ;K;10;3;7719;
05/08/2023, 13:04:54;0000002;582;Crs Crs ;G;20;2;3649;
05/08/2023, 13:04:54;0000001;852;Tiara Rght ;E;2;2;2977;
05/08/2023, 13:04:54;0000002;852;Rght Crs ;E;9;3;2435;
05/08/2023, 13:04:54;0000003;542;Pendant Force ;B;23;2;1728;
05/08/2023, 13:04:54;0000001;256;Crs Crs Pendant ;D;13;1;5899;
05/08/2023, 13:04:54;0000002;852;Rght Force ;H;6;3;2548;
05/08/2023, 13:04:54;0000002;958;Tribute Rght Tiara ;K;20;0;1771;
05/08/2023, 13:04:54;0000003;658;Rght Tiara Force ;J;20;3;4796;
05/08/2023, 13:04:54;0000003;312;Crs Crs Pendant Pendant ;J;3;2;966;
05/08/2023, 13:04:54;0000003;852;Pendant Tiara ;A;4;3;8274;
05/08/2023, 13:04:54;0000001;542;Tiara Tiara ;A;23;3;3552;
