data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/08/2023, 13:04:54;0000002;987;Tiara Tiara ;I;8;1;7512;
05/08/2023, 13:04:54;0000001;852;Crs Crs Crs ;I;25;2;7131;
05/08/2023, 13:04:54;0000002;897;Lft Tiara Pendant ;C;7;0;6977;
05/08/2023, 13:04:54;0000001;542;Crs Lft Rght Rght ;H;22;0;1699;
05/08/2023, 13:04:54;0000002;582;Tiara Rght Crs ;H;8;1;5659;
05/08/2023, 13:04:54;0000002;512;Tiara Tiara Crs Force ;K;10;3;8173;
05/08/2023, 13:04:54;0000001;987;Tiara Force Crs Tiara ;C;6;2;8270;
05/08/2023, 13:04:54;0000002;542;Force Crs Force ;A;2;1;7116;
05/08/2023, 13:04:54;0000003;845;Crs Lft Lft ;B;20;0;5123;
05/08/2023, 13:04:54;0000003;987;Crs Rght Tiara ;F;5;2;3074;
05/08/2023, 13:04:54;0000002;312;Rght Force ;J;1;3;5958;
05/08/2023, 13:04:54;0000002;312;Crs Tiara Lft Crs ;H;5;1;8713;
05/08/2023, 13:04:54;0000002;897;Crs Crs Pendant ;J;17;0;2338;
05/08/2023, 13:04:54;0000001;582;Crs Tribute Lft ;I;15;1;9972;
05/08/2023, 13:04:54;0000001;542;Lft Crs Force Force ;E;23;3;7802;
05/08/2023, 13:04:54;0000001;897;Tiara Crs Force ;I;6;1;8263;
05/08/2023, 13:04:54;0000002;958;Tribute Pendant Force ;E;13;1;5807;
05/08/2023, 13:04:54;0000001;542;Tiara Tiara ;F;20;1;8299;
05/08/2023, 13:04:54;0000002;582;Tribute Lft Crs Rght ;F;12;1;5469;
05/08/2023, 13:04:54;0000001;852;Tribute Pendant Force ;I;5;1;1748;
05/08/2023, 13:04:54;0000002;845;Tiara Rght ;F;21;0;8654;
05/08/2023, 13:04:54;0000003;580;Lft Lft ;C;23;2;6694;
05/08/2023, 13:04:54;0000001;256;Tiara Crs Force ;K;4;1;8710;
05/08/2023, 13:04:54;0000001;582;Lft Rght ;D;5;3;3773;
05/08/2023, 13:04:54;0000001;256;Tiara Crs ;D;14;2;1959;
05/08/2023, 13:04:54;0000003;436;Crs Lft Crs ;F;19;1;1821;
05/08/2023, 13:04:54;0000001;512;Rght Tiara Force Tribute ;F;25;3;175;
05/08/2023, 13:04:54;0000001;845;Crs Tiara ;I;2;2;1990;
05/08/2023, 13:04:54;0000003;987;Force Tiara Rght ;D;19;1;9310;
05/08/2023, 13:04:54;0000002;582;Tribute Tribute ;J;7;0;7572;
05/08/2023, 13:04:54;0000003;987;Force Tiara Pendant ;K;2;2;4924;
05/08/2023, 13:04:54;0000002;958;Crs Rght ;I;8;2;9260;
05/08/2023, 13:04:54;0000002;512;Pendant Rght Crs ;C;11;0;2303;
05/08/2023, 13:04:54;0000002;580;Rght Tribute Lft ;A;17;3;4200;
05/08/2023, 13:04:54;0000003;542;Tiara Force Rght Lft ;H;9;2;8579;
05/08/2023, 13:04:54;0000003;580;Lft Crs ;C;17;0;4625;
05/08/2023, 13:04:54;0000001;987;Force Rght ;F;12;3;8593;
05/08/2023, 13:04:54;0000001;436;Tribute Tribute ;A;18;1;2498;
05/08/2023, 13:04:54;0000001;845;Tiara Rght ;J;11;2;9475;
05/08/2023, 13:04:54;0000002;580;Crs Crs Tribute Pendant ;A;8;1;1608;
05/08/2023, 13:04:54;0000002;512;Lft Tribute Pendant ;B;15;3;5581;
05/08/2023, 13:04:54;0000002;852;Pendant Tribute Crs Force ;A;14;0;3198;
05/08/2023, 13:04:54;0000002;987;Lft Rght Rght ;C;19;0;9567;
05/08/2023, 13:04:54;0000001;958;Crs Tribute ;K;2;3;3452;
05/08/2023, 13:04:54;0000002;312;Tiara Rght Lft ;H;13;3;1298;
05/08/2023, 13:04:54;0000002;987;Pendant Tribute Crs Force ;I;15;2;5023;
05/08/2023, 13:04:54;0000003;256;Lft Crs ;D;13;3;3915;
05/08/2023, 13:04:54;0000001;958;Force Pendant ;I;3;2;9096;
05/08/2023, 13:04:54;0000001;582;Rght Crs Lft Rght ;C;16;0;5271;
05/08/2023, 13:04:54;0000002;845;Force Pendant Tribute Rght ;K;9;0;548;
05/08/2023, 13:04:54;0000003;512;Lft Lft Lft ;H;2;2;4207;
05/08/2023, 13:04:54;0000002;987;Lft Tribute Force ;F;19;2;4357;
05/08/2023, 13:04:54;0000001;512;Rght Crs ;G;14;0;5038;
05/08/2023, 13:04:54;0000002;958;Force Lft Tribute Tiara ;A;10;2;4104;
05/08/2023, 13:04:54;0000001;256;Force Crs Force ;A;18;0;208;
05/08/2023, 13:04:54;0000003;436;Lft Tiara Pendant ;B;10;3;9421;
05/08/2023, 13:04:54;0000003;512;Crs Tribute ;E;4;3;2759;
05/08/2023, 13:04:54;0000003;312;Crs Crs ;B;22;1;7643;
05/08/2023, 13:04:54;0000003;580;Lft Tribute Force ;J;7;1;4163;
05/08/2023, 13:04:54;0000003;312;Crs Pendant Lft Crs ;B;13;1;9123;
05/08/2023, 13:04:54;0000001;658;Crs Tiara Tribute ;H;10;3;1869;
05/08/2023, 13:04:54;0000003;542;Force Force ;D;22;2;3079;
05/08/2023, 13:04:54;0000003;658;Crs Lft Lft ;B;9;2;8187;
05/08/2023, 13:04:54;0000003;582;Lft Rght Tiara Pendant ;E;15;0;2813;
05/08/2023, 13:04:54;0000001;582;Tiara Tribute Lft ;F;21;2;4044;
05/08/2023, 13:04:54;0000001;852;Rght Tribute ;D;22;2;5698;
05/08/2023, 13:04:54;0000003;542;Crs Pendant Force Pendant ;H;5;3;4459;
05/08/2023, 13:04:54;0000002;312;Crs Crs Pendant Pendant ;F;21;1;5620;
05/08/2023, 13:04:54;0000002;256;Tiara Crs Rght ;E;24;1;6164;
05/08/2023, 13:04:54;0000002;897;Lft Tiara Pendant ;C;1;3;9598;
05/08/2023, 13:04:54;0000001;897;Lft Lft ;F;23;0;9972;
05/08/2023, 13:04:54;0000003;436;Lft Rght Rght ;E;12;1;3014;
05/08/2023, 13:04:54;0000001;580;Tribute Lft ;A;3;2;6988;
05/08/2023, 13:04:54;0000003;958;Lft Rght Tiara Pendant ;A;21;0;4189;
05/08/2023, 13:04:54;0000002;436;Tiara Crs Force ;J;16;3;7634;
05/08/2023, 13:04:54;0000001;512;Crs Force ;C;21;1;5317;
05/08/2023, 13:04:54;0000001;580;Lft Rght Tiara Pendant ;A;25;0;4412;
05/08/2023, 13:04:54;0000003;582;Tribute Rght Tiara ;J;2;0;7023;
05/08/2023, 13:04:54;0000001;582;Rght Tiara Force ;J;10;2;7448;
05/08/2023, 13:04:54;0000002;897;Lft Rght Rght ;A;2;3;5283;
05/08/2023, 13:04:54;0000002;958;Crs Tribute Lft ;A;19;2;8932;
05/08/2023, 13:04:54;0000003;897;Pendant Tribute ;K;3;2;4066;
05/08/2023, 13:04:54;0000003;312;Tribute Tribute Force ;J;9;1;7086;
05/08/2023, 13:04:54;0000001;436;Tiara Pendant Rght ;G;18;3;4922;
05/08/2023, 13:04:54;0000003;580;Tiara Tiara ;B;23;1;9216;
05/08/2023, 13:04:54;0000003;582;Pendant Rght Tribute ;K;23;3;9458;
05/08/2023, 13:04:54;0000002;582;Pendant Crs Pendant Force ;C;22;1;54;
05/08/2023, 13:04:54;0000002;987;Tribute Crs Rght ;I;9;2;5585;
05/08/2023, 13:04:54;0000001;436;Tiara Tribute Lft ;A;3;0;5672;
05/08/2023, 13:04:54;0000002;987;Crs Crs Crs ;E;24;2;5613;
05/08/2023, 13:04:54;0000001;958;Force Force Tribute ;A;20;0;242;
05/08/2023, 13:04:54;0000002;542;Tiara Tribute ;K;1;3;2926;
05/08/2023, 13:04:54;0000001;580;Pendant Crs Pendant Force ;D;25;2;765;
05/08/2023, 13:04:54;0000001;542;Force Pendant ;H;6;1;1106;
05/08/2023, 13:04:54;0000003;897;Crs Pendant Force Pendant ;A;19;0;5677;
05/08/2023, 13:04:54;0000002;845;Tribute Pendant Force ;C;22;2;9096;
05/08/2023, 13:04:54;0000001;845;Tribute Lft ;G;25;3;5014;
05/08/2023, 13:04:54;0000001;582;Pendant Force ;K;11;0;6640;
05/08/2023, 13:04:54;0000001;845;Pendant Crs ;J;21;1;6137;
05/08/2023, 13:04:54;0000003;512;Rght Tribute ;J;14;2;7049;
05/08/2023, 13:04:54;0000002;845;Lft Crs Force Force ;D;15;1;4318;
05/08/2023, 13:04:54;0000001;987;Lft Lft ;E;15;2;8825;
05/08/2023, 13:04:54;0000002;512;Crs Crs Pendant ;E;5;2;3211;
05/08/2023, 13:04:54;0000003;582;Lft Lft ;K;1;1;417;
05/08/2023, 13:04:54;0000002;845;Force Pendant Tribute Rght ;C;11;3;1560;
05/08/2023, 13:04:54;0000001;958;Crs Tribute Lft ;F;7;2;6842;
05/08/2023, 13:04:54;0000002;845;Force Pendant ;F;5;3;3868;
05/08/2023, 13:04:54;0000003;582;Tribute Rght Crs ;A;5;2;9160;
05/08/2023, 13:04:54;0000003;845;Crs Tiara Lft Crs ;K;24;3;8677;
05/08/2023, 13:04:54;0000001;582;Tribute Force ;I;13;1;7996;
05/08/2023, 13:04:54;0000003;582;Force Rght Crs Force ;I;11;3;1794;
05/08/2023, 13:04:54;0000001;312;Rght Crs ;K;2;0;7733;
05/08/2023, 13:04:54;0000002;256;Crs Force ;D;1;1;8917;
05/08/2023, 13:04:54;0000002;658;Lft Tribute Force ;C;17;2;8313;
05/08/2023, 13:04:54;0000002;256;Crs Force Lft ;D;14;3;402;
05/08/2023, 13:04:54;0000002;987;Tiara Tribute ;I;2;3;863;
05/08/2023, 13:04:54;0000001;582;Crs Pendant Lft Crs ;J;16;2;729;
05/08/2023, 13:04:54;0000002;512;Force Pendant ;G;20;2;4387;
05/08/2023, 13:04:54;0000001;512;Rght Crs ;E;20;3;3919;
05/08/2023, 13:04:54;0000002;658;Pendant Crs ;G;16;1;2070;
05/08/2023, 13:04:54;0000001;436;Crs Force Lft ;B;4;1;7701;
05/08/2023, 13:04:54;0000001;987;Pendant Rght Rght Rght ;E;9;1;2510;
05/08/2023, 13:04:54;0000003;436;Tribute Lft Crs Rght ;A;1;1;7948;
05/08/2023, 13:04:54;0000002;845;Force Lft Rght Rght ;J;19;3;5528;
05/08/2023, 13:04:54;0000002;256;Crs Tribute Rght Lft ;B;6;3;3106;
05/08/2023, 13:04:54;0000002;312;Lft Crs Force Force ;B;3;2;4108;
05/08/2023, 13:04:54;0000002;897;Lft Lft ;I;11;2;3573;
05/08/2023, 13:04:54;0000002;542;Pendant Tribute ;I;24;0;5;
05/08/2023, 13:04:54;0000003;582;Crs Pendant ;F;21;2;995;
05/08/2023, 13:04:54;0000001;658;Pendant Tribute Tiara ;E;6;2;111;
05/08/2023, 13:04:54;0000003;958;Pendant Lft Tiara ;I;22;0;3894;
05/08/2023, 13:04:54;0000002;512;Lft Lft Force Force ;J;23;0;3116;
05/08/2023, 13:04:54;0000002;987;Tribute Lft ;G;14;1;1840;
05/08/2023, 13:04:54;0000002;580;Tribute Rght Crs Crs ;J;23;3;2125;
05/08/2023, 13:04:54;0000003;580;Tiara Tribute Lft ;E;18;3;4059;
05/08/2023, 13:04:54;0000001;897;Rght Force Tiara Tiara ;H;14;2;4804;
05/08/2023, 13:04:54;0000003;582;Rght Rght ;K;3;3;5817;
05/08/2023, 13:04:54;0000002;897;Pendant Tribute Rght Lft ;C;21;0;9254;
05/08/2023, 13:04:54;0000001;958;Force Pendant ;K;24;2;4230;
05/08/2023, 13:04:54;0000002;312;Pendant Rght Crs ;G;3;1;8427;
05/08/2023, 13:04:54;0000002;312;Tribute Rght Crs ;K;4;2;4787;
05/08/2023, 13:04:54;0000003;958;Rght Tiara ;I;14;0;688;
05/08/2023, 13:04:54;0000002;256;Pendant Force ;I;23;0;1559;
05/08/2023, 13:04:54;0000002;580;Tiara Tiara ;E;18;3;9073;
05/08/2023, 13:04:54;0000001;580;Tiara Lft Pendant ;D;17;3;387;
05/08/2023, 13:04:54;0000002;256;Force Tribute Pendant ;F;19;0;7543;
05/08/2023, 13:04:54;0000002;312;Force Rght ;A;5;2;9574;
05/08/2023, 13:04:54;0000001;512;Crs Lft Crs ;F;13;1;7114;
05/08/2023, 13:04:54;0000002;580;Tribute Tribute Force ;C;15;0;375;
05/08/2023, 13:04:54;0000003;658;Tiara Tribute ;I;21;2;55;
05/08/2023, 13:04:54;0000001;256;Tribute Tribute ;H;20;0;1096;
05/08/2023, 13:04:54;0000002;512;Crs Force Lft ;E;22;1;9310;
05/08/2023, 13:04:54;0000003;582;Crs Pendant Tiara ;B;6;2;6971;
05/08/2023, 13:04:54;0000002;436;Tiara Rght Crs ;B;8;2;6888;
05/08/2023, 13:04:54;0000003;987;Tribute Tribute Force ;G;11;1;9661;
05/08/2023, 13:04:54;0000002;845;Lft Rght Tiara Pendant ;A;14;0;1563;
05/08/2023, 13:04:54;0000001;542;Crs Crs Pendant Pendant ;H;17;2;6084;
05/08/2023, 13:04:54;0000001;582;Force Pendant ;D;22;0;9810;
05/08/2023, 13:04:54;0000002;580;Force Rght Crs Force ;E;6;2;1086;
05/08/2023, 13:04:54;0000003;958;Pendant Tribute ;E;5;2;2071;
05/08/2023, 13:04:54;0000002;582;Force Crs Rght ;F;11;1;7337;
05/08/2023, 13:04:54;0000001;312;Tiara Pendant Rght ;I;23;0;244;
05/08/2023, 13:04:54;0000003;897;Crs Tribute Rght Lft ;C;15;2;127;
05/08/2023, 13:04:54;0000003;845;Crs Force Pendant Pendant ;J;16;3;5217;
05/08/2023, 13:04:54;0000002;580;Lft Tiara Force Pendant ;B;12;2;7903;
05/08/2023, 13:04:54;0000002;312;Rght Rght ;I;10;0;7455;
05/08/2023, 13:04:54;0000001;958;Force Rght ;D;11;3;8192;
05/08/2023, 13:04:54;0000001;512;Crs Tribute Rght Lft ;I;2;3;1902;
05/08/2023, 13:04:54;0000001;897;Tiara Crs Force ;G;18;2;6227;
05/08/2023, 13:04:54;0000001;897;Tiara Tribute Force ;B;3;0;1063;
05/08/2023, 13:04:54;0000003;852;Rght Crs ;G;9;3;3165;
05/08/2023, 13:04:54;0000002;852;Tribute Crs Pendant ;J;24;2;7392;
05/08/2023, 13:04:54;0000002;542;Pendant Tribute Crs Force ;H;4;0;8;
05/08/2023, 13:04:54;0000001;256;Tiara Tribute Rght Tribute ;G;19;0;6733;
05/08/2023, 13:04:54;0000001;845;Tiara Pendant Rght ;D;20;1;3697;
05/08/2023, 13:04:54;0000001;852;Lft Crs Force Force ;F;10;2;2281;
05/08/2023, 13:04:54;0000002;512;Tribute Lft Tribute ;G;3;2;7655;
05/08/2023, 13:04:54;0000003;582;Tribute Tribute ;H;14;2;6634;
05/08/2023, 13:04:54;0000003;897;Tribute Force Rght Tiara ;A;13;0;3328;
05/08/2023, 13:04:54;0000001;852;Pendant Lft Tiara ;K;4;1;8675;
05/08/2023, 13:04:54;0000002;256;Crs Pendant Tiara Rght ;J;10;2;9607;
05/08/2023, 13:04:54;0000001;852;Lft Force ;J;14;0;866;
05/08/2023, 13:04:54;0000002;958;Tiara Tiara ;G;17;1;1906;
05/08/2023, 13:04:54;0000002;897;Crs Pendant ;D;1;1;1929;
05/08/2023, 13:04:54;0000002;312;Rght Tribute Lft ;C;9;2;8836;
05/08/2023, 13:04:54;0000003;542;Rght Crs ;J;4;0;9341;
05/08/2023, 13:04:54;0000002;542;Force Force Tribute ;E;12;1;4973;
05/08/2023, 13:04:54;0000001;658;Force Crs Force ;E;19;1;5944;
05/08/2023, 13:04:54;0000003;542;Force Lft Tribute Tiara ;E;21;1;7173;
05/08/2023, 13:04:54;0000001;582;Crs Force Pendant Pendant ;I;23;1;4572;
05/08/2023, 13:04:54;0000003;658;Crs Lft Lft ;F;8;3;8301;
05/08/2023, 13:04:54;0000003;852;Force Tiara Rght ;E;17;2;249;
05/08/2023, 13:04:54;0000003;845;Tribute Tiara Tribute ;A;15;0;5151;
05/08/2023, 13:04:54;0000001;897;Pendant Pendant Lft Tiara ;F;2;3;29;
05/08/2023, 13:04:54;0000003;580;Lft Rght Rght ;I;4;1;5826;
05/08/2023, 13:04:54;0000002;582;Tribute Tribute ;E;20;0;764;
05/08/2023, 13:04:54;0000002;987;Pendant Crs ;E;10;0;2819;
05/08/2023, 13:04:54;0000001;542;Tiara Pendant Rght ;F;10;1;3278;
05/08/2023, 13:04:54;0000002;582;Tiara Tribute ;C;12;2;4532;
05/08/2023, 13:04:54;0000001;580;Force Rght Crs Force ;I;22;3;2566;
05/08/2023, 13:04:54;0000001;845;Rght Crs ;J;17;2;7685;
05/08/2023, 13:04:54;0000003;987;Crs Tiara Rght Tiara ;F;13;0;9721;
05/08/2023, 13:04:54;0000003;958;Tribute Crs ;C;3;0;2748;
05/08/2023, 13:04:54;0000001;958;Tiara Tribute ;J;13;3;7283;
05/08/2023, 13:04:54;0000003;512;Crs Pendant ;F;23;2;2801;
05/08/2023, 13:04:54;0000002;958;Force Pendant ;D;19;0;5714;
05/08/2023, 13:04:54;0000002;542;Force Tribute Lft Tiara ;E;21;2;9490;
05/08/2023, 13:04:54;0000002;512;Force Rght ;E;22;2;1839;
05/08/2023, 13:04:54;0000002;436;Crs Tribute ;K;15;0;534;
05/08/2023, 13:04:54;0000001;512;Force Tiara ;A;9;0;403;
05/08/2023, 13:04:54;0000001;897;Pendant Crs Pendant Lft ;E;3;3;6636;
05/08/2023, 13:04:54;0000003;580;Lft Crs ;D;23;0;2935;
05/08/2023, 13:04:54;0000002;542;Force Crs ;E;7;1;8365;
05/08/2023, 13:04:54;0000001;987;Crs Tribute Rght Lft ;F;22;3;9738;
05/08/2023, 13:04:54;0000001;580;Rght Force Tiara Tiara ;E;21;2;527;
05/08/2023, 13:04:54;0000002;436;Force Rght Crs Force ;J;2;0;374;
05/08/2023, 13:04:54;0000001;852;Lft Lft Lft ;F;2;1;9840;
05/08/2023, 13:04:54;0000001;958;Force Crs ;E;11;1;681;
05/08/2023, 13:04:54;0000003;845;Force Rght Crs ;D;21;3;5408;
05/08/2023, 13:04:54;0000002;256;Tiara Crs Rght ;J;13;3;9252;
05/08/2023, 13:04:54;0000002;987;Lft Rght ;E;17;1;2524;
05/08/2023, 13:04:54;0000001;256;Crs Rght Tiara ;E;20;3;9451;
05/08/2023, 13:04:54;0000002;542;Crs Force Lft ;K;19;2;8378;
05/08/2023, 13:04:54;0000003;658;Pendant Lft Tiara ;K;1;3;7744;
05/08/2023, 13:04:54;0000001;958;Tiara Tiara Force ;F;20;1;1999;
05/08/2023, 13:04:54;0000003;436;Rght Tiara ;E;15;3;2720;
05/08/2023, 13:04:54;0000002;256;Lft Tiara Pendant ;C;1;0;4458;
05/08/2023, 13:04:54;0000003;845;Tiara Rght Lft ;K;23;3;824;
05/08/2023, 13:04:54;0000001;987;Lft Force ;D;10;1;9313;
05/08/2023, 13:04:54;0000001;958;Force Rght ;J;16;0;4751;
05/08/2023, 13:04:54;0000002;436;Lft Rght Tiara Pendant ;C;16;0;2073;
05/08/2023, 13:04:54;0000003;987;Lft Tribute Pendant ;B;5;0;2415;
05/08/2023, 13:04:54;0000002;312;Pendant Force Force ;C;5;1;4350;
05/08/2023, 13:04:54;0000002;852;Force Force ;J;7;1;1911;
05/08/2023, 13:04:54;0000003;852;Rght Rght ;B;1;2;8248;
05/08/2023, 13:04:54;0000001;542;Pendant Force ;I;12;3;7436;
05/08/2023, 13:04:54;0000001;845;Crs Crs ;H;17;0;7184;
05/08/2023, 13:04:54;0000002;658;Pendant Lft Tiara ;B;15;1;1483;
05/08/2023, 13:04:54;0000002;845;Force Rght ;C;10;2;4724;
05/08/2023, 13:04:54;0000002;658;Lft Force Pendant Rght ;D;12;0;6010;
05/08/2023, 13:04:54;0000003;897;Tribute Force Rght Tiara ;J;6;0;3640;
05/08/2023, 13:04:54;0000003;580;Lft Tribute Force ;I;4;3;6588;
05/08/2023, 13:04:54;0000003;658;Pendant Tribute Tiara ;G;19;3;4689;
05/08/2023, 13:04:54;0000003;897;Rght Tribute ;A;12;1;1142;
05/08/2023, 13:04:54;0000003;987;Rght Crs Lft Rght ;I;10;2;7389;
05/08/2023, 13:04:54;0000001;542;Tribute Rght Crs Crs ;E;19;1;5984;
05/08/2023, 13:04:54;0000001;580;Pendant Crs ;D;17;0;1705;
05/08/2023, 13:04:54;0000001;897;Tiara Tribute Lft ;H;2;1;7912;
05/08/2023, 13:04:54;0000002;852;Crs Tribute Rght Lft ;E;25;1;9604;
05/08/2023, 13:04:54;0000003;852;Crs Tiara Tribute ;J;14;2;6551;
05/08/2023, 13:04:54;0000001;512;Tiara Crs ;J;21;2;8291;
05/08/2023, 13:04:54;0000003;312;Tribute Rght Crs ;F;17;1;8500;
05/08/2023, 13:04:54;0000003;256;Tribute Lft ;G;22;0;2933;
05/08/2023, 13:04:54;0000001;582;Force Rght ;A;18;3;8094;
05/08/2023, 13:04:54;0000002;512;Force Crs Force ;C;17;0;5339;
05/08/2023, 13:04:54;0000001;987;Rght Rght ;E;11;1;2223;
05/08/2023, 13:04:54;0000003;542;Tiara Rght Crs ;F;5;0;9229;
05/08/2023, 13:04:54;0000003;512;Lft Tribute Force ;G;1;2;8922;
05/08/2023, 13:04:54;0000002;845;Crs Tribute Rght Lft ;F;8;2;4025;
05/08/2023, 13:04:54;0000001;312;Tiara Crs Force ;I;10;1;4265;
05/08/2023, 13:04:54;0000003;512;Lft Pendant ;A;1;1;8989;
05/08/2023, 13:04:54;0000003;987;Lft Tiara Force Pendant ;C;14;3;22;
05/08/2023, 13:04:54;0000002;658;Pendant Force Force ;D;6;3;6826;
05/08/2023, 13:04:54;0000001;658;Crs Crs Pendant ;A;18;3;9498;
05/08/2023, 13:04:54;0000002;658;Force Crs Force ;K;2;0;2445;
05/08/2023, 13:04:54;0000002;512;Tiara Tiara Crs Force ;B;22;1;5067;
05/08/2023, 13:04:54;0000002;658;Crs Crs Tribute Pendant ;I;11;3;5756;
05/08/2023, 13:04:54;0000003;958;Rght Tribute Lft ;F;3;3;7382;
05/08/2023, 13:04:54;0000002;958;Pendant Tribute Tiara ;E;20;1;9142;
05/08/2023, 13:04:54;0000002;582;Pendant Force ;A;1;0;9375;
05/08/2023, 13:04:54;0000002;512;Lft Rght ;C;4;0;832;
05/08/2023, 13:04:54;0000001;542;Tribute Crs ;G;14;0;7711;
05/08/2023, 13:04:54;0000002;987;Force Lft Tribute Tiara ;H;23;1;5957;
05/08/2023, 13:04:54;0000001;256;Rght Crs Lft Rght ;G;6;0;7171;
05/08/2023, 13:04:54;0000003;852;Pendant Tribute ;A;24;2;7325;
05/08/2023, 13:04:54;0000003;582;Lft Pendant ;K;23;0;5169;
05/08/2023, 13:04:54;0000002;845;Tiara Tiara ;H;5;3;5291;
05/08/2023, 13:04:54;0000002;658;Rght Crs ;J;5;3;6747;
05/08/2023, 13:04:54;0000002;256;Crs Lft Rght Rght ;I;18;3;9683;
05/08/2023, 13:04:54;0000001;658;Force Rght ;H;7;3;8857;
05/08/2023, 13:04:54;0000001;987;Rght Crs ;H;17;3;4933;
05/08/2023, 13:04:54;0000002;542;Force Rght Crs Force ;J;13;2;9265;
05/08/2023, 13:04:54;0000002;987;Crs Pendant Force Pendant ;I;8;1;2018;
05/08/2023, 13:04:54;0000001;845;Pendant Rght Crs ;J;12;3;4883;
05/08/2023, 13:04:54;0000003;582;Crs Lft Lft ;E;7;0;4494;
05/08/2023, 13:04:54;0000002;312;Tiara Force Rght Lft ;F;8;1;2930;
05/08/2023, 13:04:54;0000001;987;Rght Tiara ;G;2;3;5684;
05/08/2023, 13:04:54;0000003;312;Force Rght ;K;21;2;4329;
05/08/2023, 13:04:54;0000002;542;Crs Lft Rght Rght ;I;12;3;1877;
05/08/2023, 13:04:54;0000001;512;Pendant Tiara Lft ;H;2;2;7610;
05/08/2023, 13:04:54;0000001;542;Pendant Crs Crs Crs ;H;12;1;9994;
05/08/2023, 13:04:54;0000001;580;Pendant Tiara Crs Tiara ;J;17;3;7790;
05/08/2023, 13:04:54;0000001;845;Lft Tiara Pendant ;A;20;1;146;
05/08/2023, 13:04:54;0000001;958;Lft Pendant ;G;9;0;5615;
05/08/2023, 13:04:54;0000003;897;Rght Tribute Lft ;B;5;1;1255;
05/08/2023, 13:04:54;0000003;582;Rght Tribute Lft ;J;21;0;9847;
05/08/2023, 13:04:54;0000002;436;Force Crs Rght ;E;17;1;6058;
05/08/2023, 13:04:54;0000002;312;Tribute Force ;G;21;1;2155;
05/08/2023, 13:04:54;0000001;256;Force Tribute Pendant ;E;5;1;8983;
05/08/2023, 13:04:54;0000002;852;Tiara Tiara Crs Force ;H;23;2;6503;
05/08/2023, 13:04:54;0000002;852;Lft Rght Rght ;B;21;0;1381;
05/08/2023, 13:04:54;0000002;542;Pendant Crs Pendant Lft ;B;21;3;1865;
05/08/2023, 13:04:54;0000003;512;Force Tiara Pendant ;D;19;2;3525;
05/08/2023, 13:04:54;0000001;582;Tiara Pendant Tiara Force ;F;13;0;1545;
05/08/2023, 13:04:54;0000003;958;Tribute Tribute ;B;23;0;7612;
05/08/2023, 13:04:54;0000001;436;Crs Tiara Lft Crs ;E;12;1;5354;
05/08/2023, 13:04:54;0000001;512;Pendant Lft Tiara ;A;9;3;3889;
05/08/2023, 13:04:54;0000003;542;Tribute Rght Crs ;E;1;1;5709;
05/08/2023, 13:04:54;0000001;658;Tiara Tiara Crs Force ;I;13;2;6345;
05/08/2023, 13:04:54;0000001;897;Pendant Tribute Crs Force ;D;8;0;3147;
05/08/2023, 13:04:54;0000001;897;Tribute Crs Pendant ;K;9;2;9016;
05/08/2023, 13:04:54;0000003;845;Crs Rght Tiara ;K;4;0;2441;
05/08/2023, 13:04:54;0000003;987;Crs Crs ;E;21;2;9590;
05/08/2023, 13:04:54;0000001;897;Tribute Rght Force ;F;25;1;5675;
05/08/2023, 13:04:54;0000002;542;Crs Pendant Tiara ;B;23;0;4977;
05/08/2023, 13:04:54;0000001;852;Crs Lft Crs ;D;13;3;582;
05/08/2023, 13:04:54;0000001;512;Tribute Rght ;F;18;1;6378;
05/08/2023, 13:04:54;0000001;987;Tiara Force Rght Lft ;D;6;3;505;
05/08/2023, 13:04:54;0000003;512;Crs Tribute Lft ;D;23;3;2266;
05/08/2023, 13:04:54;0000001;987;Tribute Tiara Tribute ;B;4;0;3410;
05/08/2023, 13:04:54;0000002;987;Tiara Tiara ;B;15;1;8172;
05/08/2023, 13:04:54;0000003;312;Rght Tiara Force Tribute ;G;22;2;6234;
05/08/2023, 13:04:54;0000001;958;Force Force Tribute ;B;25;3;6823;
05/08/2023, 13:04:54;0000003;512;Force Crs Force ;C;8;2;1614;
05/08/2023, 13:04:54;0000003;852;Pendant Crs ;G;2;0;5742;
05/08/2023, 13:04:54;0000001;512;Force Rght Crs Force ;H;10;2;3228;
05/08/2023, 13:04:54;0000003;958;Pendant Lft Tiara ;I;22;2;2707;
05/08/2023, 13:04:54;0000002;312;Lft Lft Lft ;D;6;0;6279;
05/08/2023, 13:04:54;0000003;958;Tribute Rght Crs Crs ;J;9;3;3337;
05/08/2023, 13:04:54;0000002;987;Pendant Force ;K;20;0;1744;
05/08/2023, 13:04:54;0000003;658;Crs Pendant ;F;19;3;5841;
05/08/2023, 13:04:54;0000003;542;Lft Tribute Force ;H;17;0;9713;
05/08/2023, 13:04:54;0000003;658;Crs Pendant Tiara ;K;22;1;6728;
05/08/2023, 13:04:54;0000002;987;Tiara Crs Rght ;C;14;2;2147;
05/08/2023, 13:04:54;0000003;987;Tiara Crs Rght ;J;20;1;1158;
05/08/2023, 13:04:54;0000002;512;Tiara Tiara ;F;16;0;7242;
05/08/2023, 13:04:54;0000001;436;Tribute Rght Crs ;C;23;1;5989;
05/08/2023, 13:04:54;0000001;845;Tiara Tribute ;I;8;3;4374;
