data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/08/2023, 13:04:54;0000001;845;Lft Lft Force Force ;C;24;0;769;
05/08/2023, 13:04:54;0000002;312;Force Lft Tiara Lft ;I;25;2;3303;
05/08/2023, 13:04:54;0000003;512;Tribute Pendant Force ;K;5;3;8055;
05/08/2023, 13:04:54;0000003;580;Pendant Tiara Lft ;H;9;2;1030;
05/08/2023, 13:04:54;0000002;512;Tribute Tiara Tribute ;E;16;0;1077;
05/08/2023, 13:04:54;0000002;658;Tiara Lft Pendant ;D;21;3;8562;
05/08/2023, 13:04:54;0000003;658;Force Force ;I;14;0;2006;
05/08/2023, 13:04:54;0000003;580;Tiara Tribute Force ;C;14;0;976;
05/08/2023, 13:04:54;0000002;897;Tiara Tribute ;J;10;1;7091;
05/08/2023, 13:04:54;0000003;436;Tiara Rght ;E;15;2;2112;
05/08/2023, 13:04:54;0000001;580;Crs Tribute Rght Lft ;G;21;1;7303;
05/08/2023, 13:04:54;0000003;582;Crs Force ;E;7;1;7002;
05/08/2023, 13:04:54;0000001;436;Rght Pendant ;C;5;1;2247;
05/08/2023, 13:04:54;0000002;512;Tiara Rght Lft ;F;18;2;7186;
05/08/2023, 13:04:54;0000002;658;Pendant Crs Crs Crs ;G;16;2;1133;
05/08/2023, 13:04:54;0000003;958;Lft Crs ;K;8;3;2093;
05/08/2023, 13:04:54;0000001;436;Lft Crs ;D;5;1;6900;
05/08/2023, 13:04:54;0000002;582;Force Rght ;C;10;2;8845;
05/08/2023, 13:04:54;0000003;256;Crs Pendant ;H;9;3;3807;
05/08/2023, 13:04:54;0000003;987;Force Lft Rght Rght ;J;19;3;1881;
05/08/2023, 13:04:54;0000003;580;Tiara Crs Rght ;E;24;0;9295;
05/08/2023, 13:04:54;0000001;958;Crs Lft Lft ;K;1;1;1822;
05/08/2023, 13:04:54;0000002;897;Tribute Rght ;K;20;1;4571;
05/08/2023, 13:04:54;0000002;845;Rght Pendant ;H;14;0;6557;
05/08/2023, 13:04:54;0000001;436;Rght Tiara Force Tribute ;J;6;3;4024;
05/08/2023, 13:04:54;0000001;897;Crs Pendant Force Pendant ;G;24;3;7707;
05/08/2023, 13:04:54;0000001;658;Lft Rght Rght ;D;14;0;8259;
05/08/2023, 13:04:54;0000001;312;Tribute Lft ;B;6;1;9698;
05/08/2023, 13:04:54;0000001;542;Tribute Crs Rght ;A;6;2;1116;
05/08/2023, 13:04:54;0000003;845;Force Lft Pendant Lft ;G;21;1;8769;
05/08/2023, 13:04:54;0000002;542;Force Rght ;B;18;2;2685;
05/08/2023, 13:04:54;0000002;312;Tiara Rght Lft ;D;3;0;2755;
05/08/2023, 13:04:54;0000003;256;Crs Tiara Rght Tiara ;J;18;0;3142;
05/08/2023, 13:04:54;0000003;987;Tiara Pendant Rght ;A;11;0;7799;
05/08/2023, 13:04:54;0000002;897;Lft Pendant ;K;20;2;5921;
05/08/2023, 13:04:54;0000001;512;Crs Rght ;I;2;0;2670;
05/08/2023, 13:04:54;0000003;542;Pendant Rght Crs ;E;22;3;6580;
05/08/2023, 13:04:54;0000003;845;Tiara Crs ;G;21;0;2231;
05/08/2023, 13:04:54;0000003;958;Pendant Tiara Crs Tiara ;E;6;0;2086;
05/08/2023, 13:04:54;0000003;852;Tribute Force Rght Tiara ;J;7;0;6064;
05/08/2023, 13:04:54;0000003;987;Crs Force ;A;25;1;1373;
05/08/2023, 13:04:54;0000001;658;Force Force ;E;19;1;4463;
05/08/2023, 13:04:54;0000003;852;Crs Pendant Force Pendant ;C;15;2;5868;
05/08/2023, 13:04:54;0000003;312;Pendant Tribute Tiara ;D;13;1;2445;
05/08/2023, 13:04:54;0000002;580;Force Lft Tiara Lft ;A;12;2;3984;
05/08/2023, 13:04:54;0000001;845;Crs Rght Tiara ;K;4;1;3303;
05/08/2023, 13:04:54;0000003;987;Lft Tribute Force ;I;14;3;1464;
05/08/2023, 13:04:54;0000003;512;Pendant Force ;G;20;1;9058;
05/08/2023, 13:04:54;0000002;512;Pendant Rght Crs ;F;2;1;5504;
05/08/2023, 13:04:54;0000002;582;Tribute Rght Tiara ;F;20;2;5456;
05/08/2023, 13:04:54;0000001;580;Tribute Rght Crs Crs ;G;20;2;441;
05/08/2023, 13:04:54;0000002;845;Crs Force ;J;24;1;2800;
05/08/2023, 13:04:54;0000002;256;Rght Rght ;I;10;1;5906;
05/08/2023, 13:04:54;0000003;580;Force Tiara Pendant Tribute ;J;20;1;3097;
05/08/2023, 13:04:54;0000003;845;Force Force Tribute ;K;7;0;4193;
05/08/2023, 13:04:54;0000001;582;Pendant Tiara Crs Tiara ;J;1;3;2879;
05/08/2023, 13:04:54;0000003;582;Pendant Crs ;I;20;0;8730;
05/08/2023, 13:04:54;0000001;958;Tribute Pendant Force ;I;10;1;5022;
05/08/2023, 13:04:54;0000003;658;Pendant Rght Rght Rght ;B;4;0;6273;
05/08/2023, 13:04:54;0000002;958;Tribute Tribute ;D;24;2;6513;
05/08/2023, 13:04:54;0000002;436;Rght Crs ;J;3;3;7668;
05/08/2023, 13:04:54;0000001;542;Lft Pendant ;I;22;2;6226;
05/08/2023, 13:04:54;0000002;987;Tiara Rght ;I;11;2;5776;
05/08/2023, 13:04:54;0000003;958;Tribute Tribute Force ;A;13;1;5342;
05/08/2023, 13:04:54;0000003;582;Lft Tiara Pendant ;G;14;2;6066;
05/08/2023, 13:04:54;0000003;845;Rght Tribute Lft ;A;13;1;4098;
05/08/2023, 13:04:54;0000001;580;Crs Pendant ;C;18;3;9139;
05/08/2023, 13:04:54;0000001;897;Pendant Crs Pendant Force ;A;22;1;9932;
05/08/2023, 13:04:54;0000001;256;Lft Force Pendant Rght ;H;12;0;9698;
05/08/2023, 13:04:54;0000003;958;Rght Crs ;E;22;2;2454;
05/08/2023, 13:04:54;0000003;845;Force Lft Pendant Lft ;F;9;3;5523;
05/08/2023, 13:04:54;0000003;987;Tribute Crs ;B;18;2;6450;
05/08/2023, 13:04:54;0000002;256;Crs Crs ;K;23;1;5813;
05/08/2023, 13:04:54;0000001;658;Pendant Tiara Crs Tiara ;B;8;3;9878;
05/08/2023, 13:04:54;0000002;658;Crs Tribute ;H;10;2;9519;
05/08/2023, 13:04:54;0000003;897;Tiara Tribute Lft ;C;17;1;4119;
05/08/2023, 13:04:54;0000002;658;Tiara Tribute ;F;24;0;8858;
05/08/2023, 13:04:54;0000003;580;Crs Force ;C;18;3;1296;
05/08/2023, 13:04:54;0000001;582;Force Pendant Tribute Rght ;C;4;1;9697;
05/08/2023, 13:04:54;0000002;897;Crs Lft Crs ;F;5;2;6394;
05/08/2023, 13:04:54;0000003;958;Tiara Crs Force ;I;16;1;297;
05/08/2023, 13:04:54;0000001;312;Pendant Tiara Crs Tiara ;A;13;3;9381;
05/08/2023, 13:04:54;0000003;580;Tiara Rght Lft ;H;24;1;5166;
05/08/2023, 13:04:54;0000003;256;Rght Tiara Force ;J;21;1;4245;
05/08/2023, 13:04:54;0000001;845;Lft Crs ;J;9;2;5737;
05/08/2023, 13:04:54;0000002;312;Tiara Force Crs Tiara ;I;20;0;8599;
05/08/2023, 13:04:54;0000003;312;Tribute Rght Crs Crs ;B;16;1;7839;
05/08/2023, 13:04:54;0000002;582;Rght Pendant ;C;18;2;7467;
05/08/2023, 13:04:54;0000003;436;Lft Crs Force Force ;J;4;3;1432;
05/08/2023, 13:04:54;0000003;582;Rght Tribute ;H;2;3;2374;
05/08/2023, 13:04:54;0000002;845;Crs Crs ;H;19;3;3924;
05/08/2023, 13:04:54;0000001;436;Pendant Tiara Crs Tiara ;C;7;1;8784;
05/08/2023, 13:04:54;0000002;987;Tribute Tribute Force ;F;13;3;3041;
05/08/2023, 13:04:54;0000002;897;Lft Rght Rght ;H;7;0;8358;
05/08/2023, 13:04:54;0000002;658;Pendant Tribute ;E;7;0;8486;
05/08/2023, 13:04:54;0000001;845;Pendant Crs Pendant Force ;F;18;1;2705;
05/08/2023, 13:04:54;0000003;256;Force Tiara Pendant Tribute ;K;5;1;412;
05/08/2023, 13:04:54;0000002;658;Rght Tiara Force Tribute ;E;11;1;9238;
05/08/2023, 13:04:54;0000002;845;Pendant Tribute Tiara ;B;10;0;3715;
05/08/2023, 13:04:54;0000003;958;Pendant Crs Pendant Force ;K;1;0;6026;
05/08/2023, 13:04:54;0000001;958;Pendant Rght Rght Rght ;B;8;0;9119;
05/08/2023, 13:04:54;0000001;852;Rght Rght ;F;16;0;2203;
05/08/2023, 13:04:54;0000002;987;Force Rght ;K;18;2;2225;
05/08/2023, 13:04:54;0000003;542;Crs Crs Pendant ;J;20;0;2275;
05/08/2023, 13:04:54;0000003;958;Crs Pendant Force Pendant ;E;13;0;1167;
05/08/2023, 13:04:54;0000002;542;Crs Pendant ;G;20;2;3672;
05/08/2023, 13:04:54;0000002;512;Pendant Rght Tribute Tiara ;A;10;3;9391;
05/08/2023, 13:04:54;0000001;256;Tribute Tribute ;J;23;0;7903;
05/08/2023, 13:04:54;0000003;845;Pendant Tiara ;I;23;1;6657;
05/08/2023, 13:04:54;0000001;852;Lft Pendant ;K;6;3;481;
05/08/2023, 13:04:54;0000002;256;Pendant Force ;A;7;3;1941;
05/08/2023, 13:04:54;0000001;582;Rght Crs ;J;5;0;5660;
05/08/2023, 13:04:54;0000002;852;Force Tribute Pendant ;F;15;1;3630;
05/08/2023, 13:04:54;0000001;580;Force Tribute Lft Tiara ;A;12;0;577;
05/08/2023, 13:04:54;0000003;958;Tiara Crs ;G;24;3;9739;
05/08/2023, 13:04:54;0000003;658;Tiara Tribute ;J;16;2;2120;
05/08/2023, 13:04:54;0000001;512;Crs Pendant Force Pendant ;G;5;2;3273;
05/08/2023, 13:04:54;0000003;436;Crs Tribute ;B;3;2;8367;
05/08/2023, 13:04:54;0000001;542;Rght Crs ;J;15;1;9192;
05/08/2023, 13:04:54;0000001;312;Crs Force ;H;11;2;4272;
05/08/2023, 13:04:54;0000003;852;Tribute Lft Crs Rght ;G;11;1;6758;
05/08/2023, 13:04:54;0000001;256;Rght Crs Lft Rght ;C;11;3;3833;
05/08/2023, 13:04:54;0000002;512;Pendant Crs Pendant Lft ;C;12;0;7554;
05/08/2023, 13:04:54;0000003;312;Crs Pendant Force Pendant ;G;4;3;2296;
05/08/2023, 13:04:54;0000003;845;Tribute Lft Crs Rght ;C;14;2;5811;
05/08/2023, 13:04:54;0000001;987;Force Pendant Tribute Rght ;H;15;0;3865;
05/08/2023, 13:04:54;0000002;312;Force Crs Rght ;G;1;2;2651;
05/08/2023, 13:04:54;0000002;312;Rght Crs ;J;11;2;1658;
05/08/2023, 13:04:54;0000001;958;Pendant Rght Tribute Tiara ;F;20;3;6231;
05/08/2023, 13:04:54;0000002;852;Crs Tribute Lft ;F;17;3;1984;
05/08/2023, 13:04:54;0000002;580;Pendant Tiara ;E;15;3;8304;
05/08/2023, 13:04:54;0000002;580;Crs Crs Tribute Pendant ;E;11;3;686;
05/08/2023, 13:04:54;0000003;542;Lft Rght ;G;17;0;1799;
05/08/2023, 13:04:54;0000003;312;Force Force ;I;8;0;2668;
05/08/2023, 13:04:54;0000001;845;Pendant Lft Tiara ;B;22;3;997;
05/08/2023, 13:04:54;0000001;580;Lft Pendant ;A;3;3;4713;
05/08/2023, 13:04:54;0000002;897;Rght Crs ;D;22;3;3482;
05/08/2023, 13:04:54;0000001;958;Lft Rght Rght ;G;7;3;3060;
05/08/2023, 13:04:54;0000002;512;Tiara Force Crs Tiara ;G;23;2;6932;
05/08/2023, 13:04:54;0000001;852;Force Tiara Rght ;K;4;0;2998;
05/08/2023, 13:04:54;0000001;845;Lft Pendant ;F;16;2;8740;
05/08/2023, 13:04:54;0000002;312;Lft Lft Lft ;G;19;3;602;
05/08/2023, 13:04:54;0000003;658;Tribute Force ;D;4;1;9006;
05/08/2023, 13:04:54;0000003;897;Lft Tiara Pendant ;E;24;1;6708;
05/08/2023, 13:04:54;0000002;658;Tribute Crs Rght ;B;22;3;8593;
05/08/2023, 13:04:54;0000003;256;Tiara Crs Force ;C;19;2;7126;
05/08/2023, 13:04:54;0000003;958;Pendant Crs ;C;3;2;4864;
05/08/2023, 13:04:54;0000003;580;Lft Pendant ;E;8;1;721;
05/08/2023, 13:04:54;0000002;312;Tiara Force Crs Tiara ;F;9;3;9325;
05/08/2023, 13:04:54;0000003;512;Force Crs Force ;A;2;0;3787;
05/08/2023, 13:04:54;0000001;580;Tribute Force ;A;16;3;7770;
05/08/2023, 13:04:54;0000001;312;Crs Pendant ;A;7;2;3565;
05/08/2023, 13:04:54;0000001;436;Tribute Crs Pendant ;E;5;2;8920;
05/08/2023, 13:04:54;0000003;958;Force Tiara Rght ;K;6;0;7348;
05/08/2023, 13:04:54;0000001;987;Tribute Lft Tribute ;I;6;0;5585;
05/08/2023, 13:04:54;0000001;542;Lft Tribute Pendant ;H;9;2;3421;
05/08/2023, 13:04:54;0000002;542;Tiara Rght Lft ;J;23;3;9403;
05/08/2023, 13:04:54;0000003;256;Tribute Tiara Tribute ;E;15;1;7489;
05/08/2023, 13:04:54;0000002;436;Crs Force ;A;23;3;3733;
05/08/2023, 13:04:54;0000001;582;Tribute Lft ;K;2;3;1811;
05/08/2023, 13:04:54;0000002;845;Tribute Rght Crs ;H;5;3;5277;
05/08/2023, 13:04:54;0000003;580;Pendant Tribute Crs Force ;D;19;0;3601;
05/08/2023, 13:04:54;0000001;958;Tribute Crs Pendant ;B;15;0;1242;
05/08/2023, 13:04:54;0000001;512;Rght Crs ;I;17;1;644;
05/08/2023, 13:04:54;0000001;542;Rght Force ;F;14;3;1286;
05/08/2023, 13:04:54;0000001;256;Pendant Tiara ;I;11;2;876;
05/08/2023, 13:04:54;0000002;958;Force Rght Crs ;B;2;0;5591;
05/08/2023, 13:04:54;0000001;852;Force Rght Crs ;A;13;3;1139;
05/08/2023, 13:04:54;0000002;436;Pendant Force ;E;14;1;1947;
05/08/2023, 13:04:54;0000002;580;Tribute Force ;F;19;2;415;
05/08/2023, 13:04:54;0000002;958;Rght Rght ;F;16;2;1526;
05/08/2023, 13:04:54;0000002;580;Lft Tribute Crs Lft ;E;17;3;9202;
05/08/2023, 13:04:54;0000002;658;Lft Lft Lft ;K;25;1;8382;
05/08/2023, 13:04:54;0000001;512;Force Tiara Rght ;G;7;3;2532;
05/08/2023, 13:04:54;0000001;512;Pendant Rght Tribute ;C;4;2;7358;
05/08/2023, 13:04:54;0000003;582;Force Lft Pendant Lft ;A;10;1;814;
05/08/2023, 13:04:54;0000002;658;Crs Pendant ;D;14;2;7284;
05/08/2023, 13:04:54;0000003;542;Pendant Rght Crs ;K;23;3;2716;
05/08/2023, 13:04:54;0000001;580;Lft Pendant ;I;4;1;7020;
05/08/2023, 13:04:54;0000002;542;Crs Force Lft ;H;25;0;4132;
05/08/2023, 13:04:54;0000001;580;Force Pendant ;I;23;1;5200;
05/08/2023, 13:04:54;0000002;582;Crs Force ;G;14;1;8511;
05/08/2023, 13:04:54;0000001;658;Pendant Tribute Tiara ;K;24;1;3306;
05/08/2023, 13:04:54;0000003;987;Lft Rght Rght ;F;16;3;8225;
05/08/2023, 13:04:54;0000003;256;Crs Tiara ;B;10;1;4630;
05/08/2023, 13:04:54;0000003;582;Tribute Rght ;H;3;0;7558;
05/08/2023, 13:04:54;0000001;958;Pendant Rght Tribute ;A;6;3;7937;
05/08/2023, 13:04:54;0000003;436;Crs Crs Pendant ;I;12;2;2425;
05/08/2023, 13:04:54;0000002;312;Tribute Rght Crs Crs ;F;22;0;4748;
05/08/2023, 13:04:54;0000001;256;Tiara Pendant Rght ;D;5;1;5236;
05/08/2023, 13:04:54;0000003;958;Force Rght ;F;16;1;9364;
05/08/2023, 13:04:54;0000001;987;Pendant Rght Rght Rght ;B;7;2;3409;
05/08/2023, 13:04:54;0000003;897;Rght Tiara Force Tribute ;J;2;0;8090;
05/08/2023, 13:04:54;0000002;845;Pendant Tiara ;H;4;2;4947;
05/08/2023, 13:04:54;0000001;256;Rght Force Tiara Tiara ;J;7;0;1919;
05/08/2023, 13:04:54;0000002;436;Crs Lft Rght Rght ;I;5;1;5711;
05/08/2023, 13:04:54;0000002;897;Crs Lft Lft ;J;5;2;6416;
05/08/2023, 13:04:54;0000002;658;Force Pendant ;B;6;2;5580;
05/08/2023, 13:04:54;0000002;845;Tiara Tribute Lft ;H;24;3;8413;
05/08/2023, 13:04:54;0000002;312;Crs Tiara Rght Tiara ;C;6;3;8483;
05/08/2023, 13:04:54;0000002;845;Force Crs Rght ;G;13;1;2716;
05/08/2023, 13:04:54;0000002;845;Rght Pendant ;C;4;1;5050;
05/08/2023, 13:04:54;0000003;897;Lft Tribute Crs Lft ;J;13;2;5761;
05/08/2023, 13:04:54;0000001;436;Pendant Tribute Crs Force ;G;10;0;313;
05/08/2023, 13:04:54;0000003;312;Force Force ;K;5;2;1832;
05/08/2023, 13:04:54;0000001;987;Lft Pendant ;D;9;0;8633;
05/08/2023, 13:04:54;0000002;580;Tiara Tribute Rght Pendant ;D;22;2;2204;
05/08/2023, 13:04:54;0000003;580;Tiara Rght ;J;23;1;5356;
05/08/2023, 13:04:54;0000002;580;Tiara Rght ;D;2;1;5709;
05/08/2023, 13:04:54;0000003;256;Tiara Tribute Force ;G;25;0;1083;
05/08/2023, 13:04:54;0000001;312;Lft Tribute Pendant ;E;24;2;5868;
05/08/2023, 13:04:54;0000001;852;Lft Crs Force Force ;F;5;3;1372;
05/08/2023, 13:04:54;0000001;845;Lft Crs ;H;13;0;3610;
05/08/2023, 13:04:54;0000002;958;Tribute Crs ;D;1;3;6348;
05/08/2023, 13:04:54;0000002;987;Force Tiara Rght ;G;8;2;6836;
05/08/2023, 13:04:54;0000001;580;Crs Tribute ;K;7;2;5221;
05/08/2023, 13:04:54;0000001;845;Lft Tribute Pendant ;H;22;0;107;
05/08/2023, 13:04:54;0000002;512;Crs Tribute Lft ;B;18;2;2861;
05/08/2023, 13:04:54;0000002;897;Lft Tribute Crs Lft ;A;20;1;3240;
05/08/2023, 13:04:54;0000003;512;Pendant Force ;J;15;0;500;
05/08/2023, 13:04:54;0000003;256;Lft Tribute Force ;E;20;0;2224;
05/08/2023, 13:04:54;0000003;958;Force Crs Force ;J;12;2;4187;
05/08/2023, 13:04:54;0000001;987;Lft Rght ;F;11;2;4003;
05/08/2023, 13:04:54;0000001;845;Pendant Rght Tribute ;B;13;1;8721;
05/08/2023, 13:04:54;0000003;580;Tribute Pendant Force ;C;2;1;6028;
05/08/2023, 13:04:54;0000001;436;Lft Lft ;G;20;3;6518;
05/08/2023, 13:04:54;0000002;436;Force Rght ;E;16;2;482;
05/08/2023, 13:04:54;0000001;987;Tribute Crs Pendant ;H;21;1;6806;
05/08/2023, 13:04:54;0000001;987;Tiara Pendant Tiara Force ;H;16;2;8223;
05/08/2023, 13:04:54;0000003;658;Force Force ;I;21;1;2915;
05/08/2023, 13:04:54;0000003;580;Lft Lft ;C;13;1;4061;
05/08/2023, 13:04:54;0000001;658;Pendant Force ;J;23;0;7163;
05/08/2023, 13:04:54;0000001;256;Force Tiara Pendant ;A;25;3;3560;
05/08/2023, 13:04:54;0000001;897;Pendant Tribute Tiara ;C;1;3;3868;
05/08/2023, 13:04:54;0000001;582;Tribute Rght Tiara ;E;1;0;5765;
05/08/2023, 13:04:54;0000001;436;Pendant Pendant Lft Tiara ;E;17;0;2547;
05/08/2023, 13:04:54;0000002;958;Pendant Crs Pendant Lft ;G;1;3;3207;
05/08/2023, 13:04:54;0000002;987;Crs Lft Rght Rght ;G;13;1;6708;
05/08/2023, 13:04:54;0000003;436;Pendant Tiara ;A;12;3;6104;
05/08/2023, 13:04:54;0000003;897;Pendant Crs Pendant Lft ;G;23;1;1593;
05/08/2023, 13:04:54;0000003;852;Crs Pendant Tiara Rght ;J;19;3;8500;
05/08/2023, 13:04:54;0000003;852;Lft Crs ;J;2;1;7623;
05/08/2023, 13:04:54;0000002;987;Tribute Rght Tiara ;G;23;3;8948;
05/08/2023, 13:04:54;0000003;658;Pendant Pendant Lft Tiara ;H;14;2;6078;
05/08/2023, 13:04:54;0000001;897;Tribute Rght Crs ;F;12;0;5271;
05/08/2023, 13:04:54;0000003;312;Pendant Crs Pendant Force ;G;18;3;5374;
05/08/2023, 13:04:54;0000003;987;Force Pendant ;I;14;0;6183;
05/08/2023, 13:04:54;0000002;845;Pendant Tribute Crs Force ;F;10;0;8780;
05/08/2023, 13:04:54;0000001;897;Lft Tribute Force ;D;20;3;4580;
05/08/2023, 13:04:54;0000002;436;Lft Tribute Force ;B;23;3;6958;
05/08/2023, 13:04:54;0000001;852;Tribute Crs Rght ;E;24;3;6197;
05/08/2023, 13:04:54;0000001;897;Force Lft Tribute Tiara ;E;4;2;8502;
05/08/2023, 13:04:54;0000001;958;Force Tiara Tiara Pendant ;C;5;1;1957;
05/08/2023, 13:04:54;0000002;542;Pendant Lft Tiara ;J;1;1;4766;
05/08/2023, 13:04:54;0000001;512;Lft Tribute Force ;I;19;3;7552;
05/08/2023, 13:04:54;0000001;958;Force Rght Crs ;K;18;2;9854;
05/08/2023, 13:04:54;0000003;580;Lft Rght Tiara Pendant ;I;16;1;4474;
05/08/2023, 13:04:54;0000003;658;Lft Rght ;E;17;1;6668;
05/08/2023, 13:04:54;0000003;256;Pendant Tribute ;E;11;2;3725;
05/08/2023, 13:04:54;0000003;658;Lft Rght Tiara Pendant ;C;14;3;1397;
05/08/2023, 13:04:54;0000001;658;Tribute Lft Crs Rght ;A;19;3;4366;
05/08/2023, 13:04:54;0000003;658;Tribute Crs Rght ;I;17;3;7926;
05/08/2023, 13:04:54;0000003;312;Pendant Tiara ;H;25;3;1365;
05/08/2023, 13:04:54;0000002;845;Tiara Lft Pendant ;C;12;1;620;
05/08/2023, 13:04:54;0000001;658;Tribute Crs Rght ;J;8;3;9918;
05/08/2023, 13:04:54;0000001;658;Tiara Pendant Rght ;K;16;1;9270;
05/08/2023, 13:04:54;0000003;852;Rght Crs ;K;18;1;2509;
05/08/2023, 13:04:54;0000002;852;Crs Crs Pendant ;G;25;3;1839;
05/08/2023, 13:04:54;0000001;958;Lft Crs ;C;5;3;571;
05/08/2023, 13:04:54;0000002;845;Force Pendant Tribute Rght ;A;23;1;6839;
05/08/2023, 13:04:54;0000002;512;Crs Tiara Rght Tiara ;J;10;1;5744;
05/08/2023, 13:04:54;0000001;580;Pendant Crs Pendant Force ;E;8;3;9459;
05/08/2023, 13:04:54;0000003;312;Crs Rght ;G;1;0;9460;
05/08/2023, 13:04:54;0000003;845;Lft Lft ;K;6;3;7152;
05/08/2023, 13:04:54;0000002;580;Lft Rght Rght ;C;1;2;5225;
05/08/2023, 13:04:54;0000001;958;Crs Pendant ;G;2;0;4875;
05/08/2023, 13:04:54;0000001;582;Tribute Rght Crs ;A;8;3;1489;
05/08/2023, 13:04:54;0000002;312;Rght Crs ;B;6;3;9495;
05/08/2023, 13:04:54;0000002;958;Lft Pendant ;I;14;1;1230;
05/08/2023, 13:04:54;0000003;312;Lft Crs ;K;11;2;4092;
05/08/2023, 13:04:54;0000002;845;Pendant Pendant Lft Tiara ;C;4;0;6004;
05/08/2023, 13:04:54;0000003;958;Crs Tiara Rght Tiara ;F;25;1;4091;
05/08/2023, 13:04:54;0000001;958;Tribute Crs Pendant ;A;4;0;8371;
05/08/2023, 13:04:54;0000002;958;Force Pendant ;J;8;2;4285;
05/08/2023, 13:04:54;0000003;582;Force Lft Rght Rght ;C;22;0;6008;
05/08/2023, 13:04:54;0000002;542;Lft Pendant ;A;17;2;9025;
05/08/2023, 13:04:54;0000003;582;Crs Crs Pendant Pendant ;G;10;1;193;
05/08/2023, 13:04:54;0000001;987;Tiara Force Rght Lft ;D;21;0;3010;
05/08/2023, 13:04:54;0000003;436;Force Tiara ;J;21;0;5680;
05/08/2023, 13:04:54;0000001;845;Rght Crs ;D;21;2;9647;
05/08/2023, 13:04:54;0000002;658;Force Pendant ;F;20;0;2782;
05/08/2023, 13:04:54;0000003;312;Tiara Rght ;I;8;1;5610;
05/08/2023, 13:04:54;0000003;987;Force Tiara Pendant Tribute ;F;7;1;2112;
05/08/2023, 13:04:54;0000002;582;Tribute Crs Force ;G;8;0;1840;
05/08/2023, 13:04:54;0000001;958;Rght Force Tiara Tiara ;K;4;3;2104;
05/08/2023, 13:04:54;0000003;436;Lft Tiara Force Pendant ;J;5;3;1818;
05/08/2023, 13:04:54;0000002;256;Lft Lft ;D;8;1;3912;
05/08/2023, 13:04:54;0000003;897;Tiara Tiara Crs Force ;H;16;0;326;
05/08/2023, 13:04:54;0000001;256;Tribute Force Rght Tiara ;H;10;1;9882;
05/08/2023, 13:04:54;0000002;256;Tiara Crs ;I;19;3;2099;
05/08/2023, 13:04:54;0000003;582;Lft Rght Rght ;F;2;0;666;
05/08/2023, 13:04:54;0000002;436;Crs Crs Crs ;D;6;2;3787;
05/08/2023, 13:04:54;0000003;852;Force Tiara Rght ;E;21;3;112;
05/08/2023, 13:04:54;0000002;512;Tribute Crs Pendant ;C;15;2;3932;
05/08/2023, 13:04:54;0000003;897;Pendant Tribute Tiara ;K;15;1;9020;
05/08/2023, 13:04:54;0000002;580;Lft Rght ;J;5;3;8147;
05/08/2023, 13:04:54;0000003;845;Lft Pendant ;I;12;0;9586;
05/08/2023, 13:04:54;0000002;542;Tribute Tiara Tribute ;B;10;0;1672;
05/08/2023, 13:04:54;0000001;582;Tiara Rght ;H;2;0;4987;
05/08/2023, 13:04:54;0000002;256;Crs Tribute ;F;16;0;5587;
05/08/2023, 13:04:54;0000001;436;Crs Force Pendant Pendant ;F;14;0;6055;
05/08/2023, 13:04:54;0000002;658;Tribute Rght Crs Crs ;H;9;0;3424;
05/08/2023, 13:04:54;0000003;987;Rght Rght ;J;13;2;7852;
05/08/2023, 13:04:54;0000002;958;Pendant Crs ;A;20;2;7608;
05/08/2023, 13:04:54;0000002;580;Lft Force Pendant Rght ;C;8;3;3686;
05/08/2023, 13:04:54;0000001;987;Tribute Lft ;H;15;1;4875;
05/08/2023, 13:04:54;0000002;436;Tribute Lft Crs Rght ;K;25;3;4935;
05/08/2023, 13:04:54;0000003;987;Rght Tiara ;D;20;2;702;
05/08/2023, 13:04:54;0000001;256;Pendant Lft Tiara ;H;2;1;2191;
05/08/2023, 13:04:54;0000002;658;Pendant Tribute Crs Force ;E;4;2;1690;
05/08/2023, 13:04:54;0000003;658;Lft Rght ;H;21;2;3464;
05/08/2023, 13:04:54;0000001;958;Crs Force ;B;24;2;9192;
05/08/2023, 13:04:54;0000002;582;Force Lft Rght Rght ;I;1;3;8609;
05/08/2023, 13:04:54;0000001;845;Tribute Tiara Tribute ;H;7;2;943;
05/08/2023, 13:04:54;0000003;582;Pendant Tribute Crs Force ;I;13;0;9828;
05/08/2023, 13:04:54;0000002;580;Crs Force Pendant Pendant ;K;18;2;1608;
05/08/2023, 13:04:54;0000002;312;Tiara Tiara ;G;18;0;7222;
05/08/2023, 13:04:54;0000002;580;Lft Crs Force Force ;K;9;2;8046;
05/08/2023, 13:04:54;0000001;852;Force Pendant Tribute Rght ;A;3;3;6546;
05/08/2023, 13:04:54;0000002;256;Crs Crs ;H;25;1;1188;
05/08/2023, 13:04:54;0000001;845;Crs Tribute ;K;2;2;3778;
05/08/2023, 13:04:54;0000001;987;Tiara Tribute Rght Tribute ;J;22;3;4318;
05/08/2023, 13:04:54;0000003;312;Pendant Crs Pendant Lft ;D;24;0;2003;
05/08/2023, 13:04:54;0000001;312;Tribute Lft ;E;25;1;8031;
05/08/2023, 13:04:54;0000002;852;Lft Rght Rght ;K;18;2;7994;
05/08/2023, 13:04:54;0000002;256;Force Lft Pendant Lft ;A;20;2;674;
05/08/2023, 13:04:54;0000002;582;Rght Crs Lft Rght ;A;19;1;9205;
