data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/08/2023, 13:04:54;0000001;658;Force Tiara Rght ;K;16;1;7691;
05/08/2023, 13:04:54;0000002;512;Tiara Force Crs Tiara ;I;2;2;2398;
05/08/2023, 13:04:54;0000003;542;Rght Pendant ;K;25;0;3361;
05/08/2023, 13:04:54;0000002;845;Force Crs Force ;C;14;1;2482;
05/08/2023, 13:04:54;0000002;580;Lft Crs Force Force ;C;8;3;2540;
05/08/2023, 13:04:54;0000003;987;Tiara Rght Lft ;G;17;2;9903;
05/08/2023, 13:04:54;0000001;897;Pendant Crs ;I;8;0;5509;
05/08/2023, 13:04:54;0000003;312;Crs Force ;D;17;1;5312;
05/08/2023, 13:04:54;0000002;256;Lft Force ;F;24;1;5124;
05/08/2023, 13:04:54;0000001;987;Tribute Crs Pendant ;H;10;2;9918;
05/08/2023, 13:04:54;0000002;436;Pendant Crs Pendant Force ;J;19;0;276;
05/08/2023, 13:04:54;0000003;852;Tiara Tribute Rght Tribute ;D;8;3;8446;
05/08/2023, 13:04:54;0000001;312;Force Tribute Pendant ;G;7;0;6834;
05/08/2023, 13:04:54;0000002;312;Tiara Rght ;H;20;1;8151;
05/08/2023, 13:04:54;0000002;958;Lft Crs ;F;23;3;5809;
05/08/2023, 13:04:54;0000001;512;Tribute Crs Rght ;H;5;2;9820;
05/08/2023, 13:04:54;0000002;436;Rght Crs ;D;1;1;9778;
05/08/2023, 13:04:54;0000001;582;Pendant Tribute Tiara ;F;13;0;9682;
05/08/2023, 13:04:54;0000001;580;Force Rght ;H;19;3;1041;
05/08/2023, 13:04:54;0000002;580;Force Lft Rght Rght ;D;17;0;1055;
05/08/2023, 13:04:54;0000003;845;Crs Lft Rght Rght ;G;4;1;6861;
05/08/2023, 13:04:54;0000002;512;Lft Rght Rght ;C;21;1;9050;
05/08/2023, 13:04:54;0000002;958;Tribute Rght Force ;H;13;0;1551;
05/08/2023, 13:04:54;0000003;580;Pendant Rght Tribute Tiara ;B;11;0;7054;
05/08/2023, 13:04:54;0000002;897;Crs Pendant Lft Crs ;J;11;2;3827;
05/08/2023, 13:04:54;0000001;436;Lft Tribute Pendant ;H;22;2;2919;
05/08/2023, 13:04:54;0000003;852;Crs Crs Tribute Pendant ;B;9;3;7411;
05/08/2023, 13:04:54;0000002;897;Rght Crs ;I;19;1;290;
05/08/2023, 13:04:54;0000001;436;Force Force Tribute ;F;18;3;3881;
05/08/2023, 13:04:54;0000002;582;Pendant Crs Pendant Lft ;D;18;0;3940;
05/08/2023, 13:04:54;0000002;256;Tiara Crs ;G;5;2;7478;
05/08/2023, 13:04:54;0000001;897;Force Rght ;B;24;1;9503;
05/08/2023, 13:04:54;0000001;582;Force Tribute Lft Tiara ;H;19;0;5640;
05/08/2023, 13:04:54;0000002;897;Crs Tribute Lft ;I;9;0;3561;
05/08/2023, 13:04:54;0000003;958;Force Rght ;K;15;2;7179;
05/08/2023, 13:04:54;0000003;582;Lft Rght ;I;6;0;9957;
05/08/2023, 13:04:54;0000003;512;Lft Rght Rght ;F;6;1;9214;
05/08/2023, 13:04:54;0000002;845;Crs Crs ;B;3;0;5029;
05/08/2023, 13:04:54;0000002;542;Crs Pendant Tiara ;J;21;0;5644;
05/08/2023, 13:04:54;0000003;987;Force Force ;J;10;2;9557;
05/08/2023, 13:04:54;0000002;256;Tiara Tiara ;H;11;1;6615;
05/08/2023, 13:04:54;0000002;845;Lft Lft Lft ;G;11;3;5270;
05/08/2023, 13:04:54;0000002;958;Lft Crs ;G;22;0;8986;
05/08/2023, 13:04:54;0000003;582;Tribute Tribute Force ;I;2;3;2646;
05/08/2023, 13:04:54;0000003;512;Tribute Tiara Tribute ;C;13;1;9779;
05/08/2023, 13:04:54;0000002;312;Pendant Tribute Crs Force ;H;24;3;899;
05/08/2023, 13:04:54;0000003;582;Pendant Crs Pendant Lft ;G;23;2;2143;
05/08/2023, 13:04:54;0000001;542;Pendant Rght Rght Rght ;G;12;2;9623;
05/08/2023, 13:04:54;0000003;436;Force Pendant Tribute Rght ;E;16;3;7124;
05/08/2023, 13:04:54;0000001;542;Lft Pendant ;J;25;0;4083;
05/08/2023, 13:04:54;0000001;580;Crs Crs Pendant Pendant ;K;25;1;8586;
05/08/2023, 13:04:54;0000001;256;Crs Pendant Lft Crs ;D;18;1;528;
05/08/2023, 13:04:54;0000002;312;Force Lft Tribute Tiara ;A;3;1;709;
05/08/2023, 13:04:54;0000003;987;Tribute Force Rght Tiara ;J;2;2;7158;
05/08/2023, 13:04:54;0000003;987;Tiara Crs Rght ;J;17;2;3307;
05/08/2023, 13:04:54;0000001;542;Force Pendant Tribute Rght ;F;14;0;5414;
05/08/2023, 13:04:54;0000002;312;Lft Rght ;E;5;2;5968;
05/08/2023, 13:04:54;0000003;897;Lft Lft Lft ;E;13;0;7996;
05/08/2023, 13:04:54;0000002;852;Force Force ;G;2;0;3979;
05/08/2023, 13:04:54;0000001;436;Tribute Rght Tiara ;E;24;3;7857;
05/08/2023, 13:04:54;0000003;580;Crs Tiara Tribute ;D;23;0;5492;
05/08/2023, 13:04:54;0000001;987;Tribute Rght Crs Crs ;B;14;2;9105;
05/08/2023, 13:04:54;0000001;436;Crs Crs Pendant Pendant ;C;17;0;5118;
05/08/2023, 13:04:54;0000003;312;Tiara Tiara ;G;4;1;5859;
05/08/2023, 13:04:54;0000003;542;Tribute Tribute ;D;3;3;5173;
05/08/2023, 13:04:54;0000002;542;Crs Tribute ;E;25;3;2422;
05/08/2023, 13:04:54;0000001;845;Pendant Rght Rght Rght ;G;14;3;4889;
05/08/2023, 13:04:54;0000003;436;Lft Force ;F;8;2;5045;
05/08/2023, 13:04:54;0000001;436;Tiara Tribute ;K;22;2;5055;
05/08/2023, 13:04:54;0000001;542;Lft Crs ;I;23;1;2248;
05/08/2023, 13:04:54;0000002;436;Force Rght ;G;6;1;4185;
05/08/2023, 13:04:54;0000002;436;Pendant Crs Pendant Force ;G;11;2;9866;
05/08/2023, 13:04:54;0000003;256;Tiara Tribute ;I;22;1;423;
05/08/2023, 13:04:54;0000002;958;Pendant Rght Rght Rght ;F;21;3;5439;
05/08/2023, 13:04:54;0000002;658;Crs Crs Pendant ;A;8;2;1691;
05/08/2023, 13:04:54;0000003;845;Force Crs ;G;20;1;9699;
05/08/2023, 13:04:54;0000001;845;Crs Crs Tribute Pendant ;I;1;1;1353;
05/08/2023, 13:04:54;0000002;542;Force Pendant ;G;20;2;1597;
05/08/2023, 13:04:54;0000001;658;Crs Tribute ;J;18;0;9959;
05/08/2023, 13:04:54;0000001;512;Force Lft Tribute Tiara ;I;9;3;1261;
05/08/2023, 13:04:54;0000002;542;Lft Tribute Pendant ;D;2;0;2497;
05/08/2023, 13:04:54;0000002;256;Force Crs Force ;E;17;1;817;
05/08/2023, 13:04:54;0000002;312;Tiara Tiara Force ;A;18;0;1838;
05/08/2023, 13:04:54;0000001;897;Tiara Tribute Lft ;H;13;2;266;
05/08/2023, 13:04:54;0000003;958;Force Tiara ;A;14;1;9298;
05/08/2023, 13:04:54;0000002;436;Tribute Tribute ;C;11;0;7800;
05/08/2023, 13:04:54;0000001;845;Rght Force ;C;12;1;503;
05/08/2023, 13:04:54;0000001;582;Rght Force Tiara Tiara ;B;2;1;9447;
05/08/2023, 13:04:54;0000001;580;Force Tribute Pendant ;D;14;2;9975;
05/08/2023, 13:04:54;0000002;658;Tiara Tribute ;E;10;0;7011;
05/08/2023, 13:04:54;0000001;436;Force Force ;H;18;1;2849;
05/08/2023, 13:04:54;0000001;512;Rght Tribute ;A;5;2;5344;
05/08/2023, 13:04:54;0000001;897;Lft Tribute Force ;C;11;3;4912;
05/08/2023, 13:04:54;0000001;542;Tribute Crs Pendant ;A;4;0;1099;
05/08/2023, 13:04:54;0000002;582;Force Tiara ;E;13;0;7316;
05/08/2023, 13:04:54;0000002;852;Tribute Tribute Force ;I;15;1;7527;
05/08/2023, 13:04:54;0000003;845;Pendant Crs Pendant Force ;I;19;1;28;
05/08/2023, 13:04:54;0000002;580;Crs Lft Rght Rght ;H;17;3;9156;
05/08/2023, 13:04:54;0000002;582;Tiara Tiara Crs Force ;D;14;2;3480;
05/08/2023, 13:04:54;0000001;845;Tiara Tribute ;C;25;1;2022;
05/08/2023, 13:04:54;0000003;582;Lft Lft Force Force ;F;14;0;3004;
05/08/2023, 13:04:54;0000003;897;Force Force ;G;6;3;377;
05/08/2023, 13:04:54;0000001;580;Crs Pendant Tiara ;K;1;0;374;
05/08/2023, 13:04:54;0000001;987;Tribute Tiara Tribute ;I;16;0;1991;
05/08/2023, 13:04:54;0000001;852;Rght Force Tiara Tiara ;C;11;3;4545;
05/08/2023, 13:04:54;0000001;958;Lft Crs ;I;17;2;8912;
05/08/2023, 13:04:54;0000001;512;Tiara Force Crs Tiara ;C;20;1;300;
05/08/2023, 13:04:54;0000001;852;Pendant Force ;F;14;1;8552;
05/08/2023, 13:04:54;0000002;897;Tiara Rght ;G;12;2;4290;
05/08/2023, 13:04:54;0000001;987;Rght Rght ;I;5;0;6880;
05/08/2023, 13:04:54;0000003;852;Pendant Tribute Tiara ;G;24;1;5656;
05/08/2023, 13:04:54;0000001;582;Crs Pendant ;I;9;2;7898;
05/08/2023, 13:04:54;0000003;845;Lft Rght Rght ;F;15;1;4312;
05/08/2023, 13:04:54;0000003;958;Crs Force ;H;10;1;4391;
05/08/2023, 13:04:54;0000001;897;Lft Lft ;A;6;1;7799;
05/08/2023, 13:04:54;0000001;580;Crs Tiara Rght Tiara ;E;15;0;6220;
05/08/2023, 13:04:54;0000001;852;Tribute Rght Crs Crs ;G;9;2;1800;
05/08/2023, 13:04:54;0000003;845;Lft Tribute Force ;D;22;2;8840;
05/08/2023, 13:04:54;0000002;987;Tiara Tribute Rght Pendant ;F;10;0;5988;
05/08/2023, 13:04:54;0000002;312;Rght Force ;G;10;0;1782;
05/08/2023, 13:04:54;0000003;436;Crs Tribute ;K;16;0;324;
05/08/2023, 13:04:54;0000003;312;Lft Crs Force Force ;A;18;0;646;
05/08/2023, 13:04:54;0000001;580;Tribute Crs Rght ;C;15;0;6375;
05/08/2023, 13:04:54;0000002;436;Tiara Tribute Rght Tribute ;K;8;3;645;
05/08/2023, 13:04:54;0000003;436;Rght Tiara Force ;A;12;1;4857;
05/08/2023, 13:04:54;0000001;256;Tribute Lft Crs Rght ;D;4;2;6865;
05/08/2023, 13:04:54;0000002;897;Crs Pendant Lft Crs ;J;2;0;4121;
05/08/2023, 13:04:54;0000001;897;Tiara Pendant Rght ;I;12;2;1103;
05/08/2023, 13:04:54;0000002;512;Lft Rght Rght ;E;19;2;7197;
05/08/2023, 13:04:54;0000003;312;Crs Force ;C;25;1;7641;
05/08/2023, 13:04:54;0000002;542;Crs Pendant Tiara Rght ;F;21;3;3833;
05/08/2023, 13:04:54;0000001;582;Force Tiara Pendant ;B;6;0;874;
05/08/2023, 13:04:54;0000003;256;Crs Lft Lft ;G;21;1;5593;
05/08/2023, 13:04:54;0000002;845;Crs Tribute ;G;5;0;5907;
05/08/2023, 13:04:54;0000001;958;Tiara Tribute Rght Tribute ;E;12;1;1215;
05/08/2023, 13:04:54;0000001;958;Tribute Lft Tribute ;H;2;2;1283;
05/08/2023, 13:04:54;0000003;852;Pendant Rght Rght Rght ;E;12;3;3197;
05/08/2023, 13:04:54;0000001;312;Force Tiara ;F;8;0;9959;
05/08/2023, 13:04:54;0000002;580;Pendant Rght Tribute Tiara ;B;11;3;2312;
05/08/2023, 13:04:54;0000001;256;Tribute Crs Rght ;D;3;0;5335;
05/08/2023, 13:04:54;0000001;845;Rght Tiara ;J;22;0;8513;
05/08/2023, 13:04:54;0000003;580;Tiara Rght Crs ;B;22;1;5298;
05/08/2023, 13:04:54;0000002;512;Crs Force Lft ;D;7;0;6490;
05/08/2023, 13:04:54;0000003;256;Lft Pendant ;A;7;3;7041;
05/08/2023, 13:04:54;0000001;582;Tiara Tiara Force ;K;7;1;201;
05/08/2023, 13:04:54;0000002;312;Lft Rght Rght ;F;20;3;236;
05/08/2023, 13:04:54;0000001;852;Crs Rght ;G;21;2;2464;
05/08/2023, 13:04:54;0000002;256;Crs Force ;A;20;0;8843;
05/08/2023, 13:04:54;0000001;852;Force Rght Crs ;E;15;0;26;
05/08/2023, 13:04:54;0000001;512;Lft Tribute Force ;K;13;1;4015;
05/08/2023, 13:04:54;0000001;312;Tiara Rght ;B;23;0;3439;
05/08/2023, 13:04:54;0000001;436;Force Pendant ;B;15;2;9764;
05/08/2023, 13:04:54;0000002;312;Force Rght ;A;4;0;5106;
05/08/2023, 13:04:54;0000002;897;Tiara Crs Force ;B;3;1;4912;
05/08/2023, 13:04:54;0000002;542;Crs Tiara Rght Tiara ;E;24;2;1087;
05/08/2023, 13:04:54;0000002;897;Pendant Force Force ;I;22;1;435;
05/08/2023, 13:04:54;0000003;958;Lft Pendant ;C;12;0;430;
05/08/2023, 13:04:54;0000002;312;Force Lft Pendant Lft ;A;12;1;1075;
05/08/2023, 13:04:54;0000001;897;Force Crs ;A;23;2;1871;
05/08/2023, 13:04:54;0000003;987;Pendant Lft Tiara ;B;12;0;2586;
05/08/2023, 13:04:54;0000003;542;Lft Crs Force Force ;F;8;0;9328;
05/08/2023, 13:04:54;0000001;987;Force Tiara Rght ;K;2;1;5110;
05/08/2023, 13:04:54;0000001;987;Crs Tribute ;D;10;1;8464;
05/08/2023, 13:04:54;0000003;580;Rght Rght ;H;7;2;8903;
05/08/2023, 13:04:54;0000003;658;Force Tiara Pendant ;D;8;3;7433;
05/08/2023, 13:04:54;0000001;658;Pendant Tribute Tiara ;G;22;3;3580;
05/08/2023, 13:04:54;0000002;852;Tribute Rght Force ;F;2;2;8733;
05/08/2023, 13:04:54;0000002;312;Force Tiara ;G;14;3;8485;
05/08/2023, 13:04:54;0000002;256;Force Lft Tribute Tiara ;A;13;3;5010;
05/08/2023, 13:04:54;0000002;958;Rght Crs ;D;24;0;5521;
05/08/2023, 13:04:54;0000001;436;Lft Pendant ;I;13;3;7152;
05/08/2023, 13:04:54;0000002;542;Force Lft Tiara Lft ;A;3;0;7086;
05/08/2023, 13:04:54;0000002;582;Rght Force Tiara Tiara ;J;21;3;2715;
05/08/2023, 13:04:54;0000002;312;Crs Lft Lft ;H;15;1;7993;
05/08/2023, 13:04:54;0000001;958;Tribute Rght Crs ;F;3;3;3742;
05/08/2023, 13:04:54;0000002;987;Crs Crs Crs ;D;8;1;2878;
05/08/2023, 13:04:54;0000001;582;Tribute Rght ;K;6;1;6479;
05/08/2023, 13:04:54;0000002;512;Force Tiara Rght ;D;5;0;2724;
05/08/2023, 13:04:54;0000001;582;Pendant Crs ;F;17;0;2956;
05/08/2023, 13:04:54;0000003;658;Force Crs Force ;F;7;0;5169;
05/08/2023, 13:04:54;0000001;256;Lft Tribute Crs Lft ;K;16;3;6694;
05/08/2023, 13:04:54;0000001;436;Lft Force Pendant Rght ;I;1;3;3172;
05/08/2023, 13:04:54;0000003;542;Crs Rght ;E;19;0;7722;
05/08/2023, 13:04:54;0000001;256;Crs Pendant Force Pendant ;H;24;2;860;
05/08/2023, 13:04:54;0000001;897;Tribute Crs ;D;20;3;711;
05/08/2023, 13:04:54;0000002;312;Pendant Pendant Lft Tiara ;C;8;2;2025;
05/08/2023, 13:04:54;0000003;897;Force Pendant Tribute Rght ;C;16;1;372;
05/08/2023, 13:04:54;0000003;542;Crs Force Lft ;K;16;0;1554;
05/08/2023, 13:04:54;0000002;852;Tiara Crs Rght ;E;21;2;7248;
05/08/2023, 13:04:54;0000001;897;Crs Crs ;D;25;0;5024;
05/08/2023, 13:04:54;0000003;658;Crs Crs Pendant ;J;7;3;2619;
05/08/2023, 13:04:54;0000003;580;Tiara Tiara Force ;K;13;1;276;
05/08/2023, 13:04:54;0000002;852;Crs Pendant ;J;14;2;7937;
05/08/2023, 13:04:54;0000001;897;Force Crs ;C;5;0;1096;
05/08/2023, 13:04:54;0000003;897;Crs Crs ;C;25;0;6088;
05/08/2023, 13:04:54;0000001;897;Pendant Crs ;E;8;2;5722;
05/08/2023, 13:04:54;0000003;582;Tiara Force Crs Tiara ;I;22;0;9313;
05/08/2023, 13:04:54;0000001;512;Tiara Pendant Tiara Force ;B;6;1;1192;
05/08/2023, 13:04:54;0000002;582;Lft Tribute Force ;G;17;1;8968;
05/08/2023, 13:04:54;0000003;256;Lft Crs Force Force ;G;21;0;612;
05/08/2023, 13:04:54;0000003;987;Rght Tiara ;H;17;1;2708;
05/08/2023, 13:04:54;0000003;580;Rght Tribute ;J;1;0;9669;
05/08/2023, 13:04:54;0000003;658;Tribute Tribute Force ;J;18;2;7693;
05/08/2023, 13:04:54;0000002;256;Lft Tiara Pendant ;G;12;0;2666;
05/08/2023, 13:04:54;0000002;987;Tribute Lft ;H;24;0;5183;
05/08/2023, 13:04:54;0000001;958;Crs Rght ;J;25;1;7655;
05/08/2023, 13:04:54;0000001;958;Force Crs Force ;B;10;0;4587;
05/08/2023, 13:04:54;0000001;580;Tribute Crs Force ;K;16;2;5810;
05/08/2023, 13:04:54;0000001;542;Tiara Tribute ;H;19;1;1463;
05/08/2023, 13:04:54;0000003;512;Force Pendant ;B;9;3;9608;
05/08/2023, 13:04:54;0000001;897;Force Tiara Rght ;J;20;1;6284;
05/08/2023, 13:04:54;0000002;312;Force Crs Force ;C;2;2;2535;
05/08/2023, 13:04:54;0000002;542;Lft Tiara Force Pendant ;H;20;1;7033;
05/08/2023, 13:04:54;0000003;958;Force Rght ;J;12;0;2930;
05/08/2023, 13:04:54;0000003;512;Pendant Tribute ;D;5;2;2023;
05/08/2023, 13:04:54;0000002;256;Crs Force ;D;19;3;1223;
05/08/2023, 13:04:54;0000002;436;Pendant Pendant Lft Tiara ;K;6;0;2573;
05/08/2023, 13:04:54;0000001;542;Lft Tribute Pendant ;H;22;3;6351;
05/08/2023, 13:04:54;0000002;436;Force Force Tribute ;J;17;2;9966;
05/08/2023, 13:04:54;0000001;512;Rght Crs ;J;12;0;8388;
05/08/2023, 13:04:54;0000002;312;Pendant Tiara Crs Tiara ;B;12;1;3799;
05/08/2023, 13:04:54;0000003;256;Force Force Tribute ;A;25;1;224;
05/08/2023, 13:04:54;0000001;897;Force Rght Crs Force ;D;1;2;4207;
05/08/2023, 13:04:54;0000003;580;Force Rght ;D;6;1;637;
05/08/2023, 13:04:54;0000003;658;Lft Tribute Pendant ;H;5;0;3927;
05/08/2023, 13:04:54;0000002;542;Force Lft Tiara Lft ;C;11;2;3695;
05/08/2023, 13:04:54;0000002;582;Crs Crs Pendant ;A;17;2;384;
05/08/2023, 13:04:54;0000001;436;Crs Force ;B;1;0;1270;
05/08/2023, 13:04:54;0000003;897;Tribute Force Rght Tiara ;J;6;1;6442;
05/08/2023, 13:04:54;0000003;658;Tiara Tribute ;K;4;2;7712;
05/08/2023, 13:04:54;0000002;987;Rght Tiara ;D;9;3;6362;
05/08/2023, 13:04:54;0000003;658;Force Tiara ;C;17;0;8935;
05/08/2023, 13:04:54;0000001;256;Lft Rght Rght ;C;11;2;4717;
05/08/2023, 13:04:54;0000002;542;Force Lft Rght Rght ;K;6;0;8637;
05/08/2023, 13:04:54;0000001;658;Tiara Pendant Tiara Force ;J;2;1;9578;
05/08/2023, 13:04:54;0000002;845;Force Pendant Tribute Rght ;G;10;3;9289;
05/08/2023, 13:04:54;0000003;542;Lft Force ;G;10;1;9036;
05/08/2023, 13:04:54;0000002;987;Lft Crs ;E;19;3;3494;
05/08/2023, 13:04:54;0000001;852;Force Tribute Lft Tiara ;E;4;0;4017;
05/08/2023, 13:04:54;0000001;312;Pendant Crs Crs Crs ;C;1;0;6128;
05/08/2023, 13:04:54;0000001;987;Tiara Rght ;H;6;0;4925;
05/08/2023, 13:04:54;0000003;658;Rght Force ;F;6;0;7560;
05/08/2023, 13:04:54;0000002;436;Force Rght ;B;21;2;4108;
05/08/2023, 13:04:54;0000002;845;Lft Tribute Crs Lft ;K;21;1;5464;
05/08/2023, 13:04:54;0000003;512;Lft Rght ;H;25;3;8699;
05/08/2023, 13:04:54;0000002;256;Crs Force Pendant Pendant ;C;2;2;2244;
05/08/2023, 13:04:54;0000001;436;Rght Tiara Force Tribute ;E;10;0;4430;
05/08/2023, 13:04:54;0000001;658;Force Lft Tribute Tiara ;D;1;2;2161;
05/08/2023, 13:04:54;0000003;542;Tribute Rght Tiara ;J;21;0;7972;
05/08/2023, 13:04:54;0000001;897;Pendant Tribute ;G;13;1;4450;
05/08/2023, 13:04:54;0000002;897;Tiara Force Rght Lft ;K;16;2;5084;
05/08/2023, 13:04:54;0000002;897;Crs Force ;J;17;0;9116;
05/08/2023, 13:04:54;0000001;312;Force Tiara Tiara Pendant ;F;14;3;7837;
05/08/2023, 13:04:54;0000002;580;Force Pendant ;J;16;3;5503;
05/08/2023, 13:04:54;0000002;852;Lft Lft ;F;7;1;6211;
05/08/2023, 13:04:54;0000001;256;Pendant Tribute Tiara ;K;2;3;2018;
05/08/2023, 13:04:54;0000001;852;Tribute Rght Crs Crs ;A;19;2;1160;
05/08/2023, 13:04:54;0000003;512;Tiara Tribute Rght Tribute ;D;21;2;1494;
05/08/2023, 13:04:54;0000001;512;Tribute Lft ;D;10;2;1579;
05/08/2023, 13:04:54;0000003;580;Crs Tribute Rght Lft ;J;7;2;5572;
05/08/2023, 13:04:54;0000003;436;Tribute Lft Tribute ;C;15;3;9268;
05/08/2023, 13:04:54;0000002;845;Force Pendant Tribute Rght ;B;24;0;6715;
05/08/2023, 13:04:54;0000003;987;Crs Rght ;A;24;0;4453;
05/08/2023, 13:04:54;0000002;958;Tiara Tribute Rght Pendant ;A;8;3;9484;
05/08/2023, 13:04:54;0000002;987;Force Lft Pendant Lft ;A;1;2;9419;
05/08/2023, 13:04:54;0000001;542;Pendant Tribute ;H;4;1;7701;
05/08/2023, 13:04:54;0000001;845;Rght Tiara Force Tribute ;D;14;2;8070;
05/08/2023, 13:04:54;0000001;658;Force Tiara Rght ;G;9;3;10000;
05/08/2023, 13:04:54;0000001;897;Pendant Force ;D;2;0;337;
05/08/2023, 13:04:54;0000003;580;Tribute Crs Force ;G;4;1;7978;
05/08/2023, 13:04:54;0000001;312;Force Tribute Lft Tiara ;A;11;2;8271;
05/08/2023, 13:04:54;0000002;958;Pendant Crs ;B;23;2;179;
05/08/2023, 13:04:54;0000003;256;Lft Lft Force Force ;I;21;0;5140;
05/08/2023, 13:04:54;0000001;312;Force Crs Force ;I;18;1;4601;
05/08/2023, 13:04:54;0000002;897;Lft Tiara Force Pendant ;G;19;2;3711;
05/08/2023, 13:04:54;0000001;987;Crs Force Lft ;G;11;3;2121;
05/08/2023, 13:04:54;0000001;582;Tribute Rght ;E;17;2;3911;
05/08/2023, 13:04:54;0000001;512;Tribute Lft ;K;7;3;675;
05/08/2023, 13:04:54;0000003;312;Pendant Lft Tiara ;D;2;1;659;
05/08/2023, 13:04:54;0000003;958;Crs Tiara ;J;21;1;8156;
05/08/2023, 13:04:54;0000001;580;Tiara Rght Lft ;K;5;3;7374;
05/08/2023, 13:04:54;0000003;580;Tiara Crs Force ;D;21;1;2304;
05/08/2023, 13:04:54;0000002;958;Lft Tiara Pendant ;G;2;1;34;
05/08/2023, 13:04:54;0000003;987;Crs Lft Lft ;G;21;0;8462;
05/08/2023, 13:04:54;0000002;582;Force Crs Rght ;I;16;2;603;
05/08/2023, 13:04:54;0000002;582;Force Rght Crs ;G;17;1;8661;
05/08/2023, 13:04:54;0000003;512;Crs Tiara Tribute ;D;25;0;7579;
05/08/2023, 13:04:54;0000003;436;Crs Crs ;H;8;1;4669;
05/08/2023, 13:04:54;0000001;582;Tiara Tribute ;E;3;2;3742;
05/08/2023, 13:04:54;0000001;845;Lft Rght Rght ;G;14;0;5932;
05/08/2023, 13:04:54;0000001;852;Force Lft Tiara Lft ;E;6;1;7848;
05/08/2023, 13:04:54;0000002;897;Pendant Pendant Lft Tiara ;F;1;0;7185;
05/08/2023, 13:04:54;0000002;987;Tiara Tribute ;F;22;1;2935;
05/08/2023, 13:04:54;0000002;436;Pendant Crs ;D;3;0;7405;
05/08/2023, 13:04:54;0000002;897;Crs Tribute Rght Lft ;H;16;1;7928;
05/08/2023, 13:04:54;0000001;852;Crs Tribute ;J;5;3;7529;
05/08/2023, 13:04:54;0000002;436;Rght Pendant ;I;22;3;8917;
05/08/2023, 13:04:54;0000003;852;Pendant Force ;G;23;3;7137;
05/08/2023, 13:04:54;0000001;312;Force Tiara Tiara Pendant ;K;19;2;2373;
05/08/2023, 13:04:54;0000002;312;Tribute Force Rght Tiara ;B;23;0;9666;
05/08/2023, 13:04:54;0000003;987;Force Rght Crs ;G;18;0;8717;
05/08/2023, 13:04:54;0000001;512;Force Pendant Tribute Rght ;I;9;2;1888;
05/08/2023, 13:04:54;0000002;256;Force Crs Rght ;J;9;1;2065;
05/08/2023, 13:04:54;0000003;658;Tribute Rght Crs ;B;9;1;6321;
05/08/2023, 13:04:54;0000002;312;Pendant Tiara Crs Tiara ;A;22;0;4031;
05/08/2023, 13:04:54;0000001;852;Pendant Crs ;K;16;2;3490;
05/08/2023, 13:04:54;0000002;897;Force Tiara Rght ;H;11;3;8964;
05/08/2023, 13:04:54;0000001;852;Tiara Force Crs Tiara ;F;19;0;7723;
05/08/2023, 13:04:54;0000002;852;Force Pendant Tribute Rght ;F;22;3;3407;
05/08/2023, 13:04:54;0000001;512;Tiara Rght ;E;8;0;6683;
05/08/2023, 13:04:54;0000002;845;Force Crs Rght ;K;2;3;7661;
05/08/2023, 13:04:54;0000001;897;Crs Force ;B;9;1;1879;
05/08/2023, 13:04:54;0000001;256;Crs Tiara Rght Tiara ;I;17;0;9187;
05/08/2023, 13:04:54;0000002;582;Force Lft Tiara Lft ;A;6;3;8901;
05/08/2023, 13:04:54;0000003;542;Force Tiara Tiara Pendant ;H;19;1;3416;
05/08/2023, 13:04:54;0000003;852;Pendant Tribute Tiara ;D;2;2;8579;
05/08/2023, 13:04:54;0000001;256;Pendant Force ;I;21;2;7292;
05/08/2023, 13:04:54;0000003;845;Tiara Rght ;K;12;0;6872;
05/08/2023, 13:04:54;0000002;542;Rght Rght ;G;25;1;1141;
05/08/2023, 13:04:54;0000003;958;Lft Pendant ;H;16;1;6596;
05/08/2023, 13:04:54;0000003;580;Crs Rght Tiara ;B;8;3;3991;
05/08/2023, 13:04:54;0000001;582;Pendant Lft Tiara ;C;22;3;4809;
05/08/2023, 13:04:54;0000002;658;Lft Lft ;J;5;2;2791;
05/08/2023, 13:04:54;0000002;580;Pendant Tiara Lft ;I;20;1;1148;
05/08/2023, 13:04:54;0000002;256;Tiara Tribute Force ;C;6;2;6;
05/08/2023, 13:04:54;0000003;658;Lft Crs ;E;16;3;6627;
05/08/2023, 13:04:54;0000003;580;Force Lft Tiara Lft ;E;13;2;8220;
05/08/2023, 13:04:54;0000002;987;Force Rght Crs Force ;D;3;3;720;
05/08/2023, 13:04:54;0000001;987;Crs Tribute Lft ;B;5;2;181;
05/08/2023, 13:04:54;0000002;987;Tiara Tiara ;I;3;0;2161;
05/08/2023, 13:04:54;0000001;958;Crs Pendant Lft Crs ;F;6;1;255;
05/08/2023, 13:04:54;0000002;582;Force Tribute Pendant ;D;22;1;1100;
05/08/2023, 13:04:54;0000001;582;Tribute Rght Force ;K;10;3;6273;
05/08/2023, 13:04:54;0000001;256;Tiara Lft Pendant ;I;16;0;9607;
05/08/2023, 13:04:54;0000003;256;Tribute Force Rght Tiara ;A;4;0;3129;
05/08/2023, 13:04:54;0000002;256;Force Pendant ;C;9;1;7880;
05/08/2023, 13:04:54;0000001;312;Tiara Tribute Rght Pendant ;G;15;2;7153;
05/08/2023, 13:04:54;0000001;542;Crs Rght ;C;1;0;9753;
